trade_date,expiry,spot_0930,atm,lot_size,entry_time,exit_time,slippage_per_order,gross_pnl,costs,net_pnl,leg_1,leg_2,leg_3,week
2024-06-04,2024-06-06,22478.85,22500,25,2024-06-04 09:30:00,2024-06-04 15:10:00,0.4,-4966.250000000002,225.30950863249998,-5191.559508632502,"{""side"":""CE"",""strike"":22700,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":356.6,""exit_price_raw"":99.45,""entry_price_exec"":357.0,""exit_price_exec"":99.05,""gross_pnl"":-12857.500000000002,""costs"":62.140411535}","{""side"":""PE"",""strike"":22300,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":387.75,""exit_price_raw"":620.85,""entry_price_exec"":388.15,""exit_price_exec"":620.45,""gross_pnl"":11655.0,""costs"":99.70967462}","{""side"":""PE"",""strike"":22100,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":314.05,""exit_price_raw"":464.6,""entry_price_exec"":313.65000000000003,""exit_price_exec"":465.0,""gross_pnl"":-3763.7500000000005,""costs"":63.4594224775}",2024-06-03/2024-06-09
2024-06-05,2024-06-06,22008.2,22000,25,2024-06-05 09:30:00,2024-06-05 15:10:00,0.4,11886.249999999996,183.7598736375,11702.490126362496,"{""side"":""CE"",""strike"":22200,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":103.05,""exit_price_raw"":444.9,""entry_price_exec"":103.45,""exit_price_exec"":444.5,""gross_pnl"":17092.499999999996,""costs"":80.937370265}","{""side"":""PE"",""strike"":21800,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":166.6,""exit_price_raw"":10.25,""entry_price_exec"":167.0,""exit_price_exec"":9.85,""gross_pnl"":-7817.5,""costs"":51.608516894999994}","{""side"":""PE"",""strike"":21600,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":111.55,""exit_price_raw"":7.1,""entry_price_exec"":111.14999999999999,""exit_price_exec"":7.5,""gross_pnl"":2611.25,""costs"":51.2139864775}",2024-06-03/2024-06-09
2024-06-06,2024-06-06,22714.7,22700,25,2024-06-06 09:30:00,2024-06-06 15:10:00,0.4,-4506.25,144.3935857725,-4650.6435857725,"{""side"":""CE"",""strike"":22900,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":50.65,""exit_price_raw"":0.25,""entry_price_exec"":51.05,""exit_price_exec"":-0.15000000000000002,""gross_pnl"":-2520.0,""costs"":48.32406403}","{""side"":""PE"",""strike"":22500,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":48.45,""exit_price_raw"":0.15,""entry_price_exec"":48.85,""exit_price_exec"":-0.25,""gross_pnl"":-2415.0,""costs"":48.268092620000004}","{""side"":""PE"",""strike"":22300,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":17.25,""exit_price_raw"":0.1,""entry_price_exec"":16.85,""exit_price_exec"":0.5,""gross_pnl"":428.74999999999994,""costs"":47.8014291225}",2024-06-03/2024-06-09
2024-06-07,2024-06-13,22919.25,22900,25,2024-06-07 09:30:00,2024-06-07 15:10:00,0.4,6333.75,179.5866282425,6154.1633717575,"{""side"":""CE"",""strike"":23100,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":150.75,""exit_price_raw"":342.3,""entry_price_exec"":151.15,""exit_price_exec"":341.90000000000003,""gross_pnl"":9577.5,""costs"":74.741024435}","{""side"":""PE"",""strike"":22700,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":145.15,""exit_price_raw"":52.0,""entry_price_exec"":145.55,""exit_price_exec"":51.6,""gross_pnl"":-4657.5,""costs"":54.084593905}","{""side"":""PE"",""strike"":22500,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":90.35,""exit_price_raw"":33.8,""entry_price_exec"":89.94999999999999,""exit_price_exec"":34.199999999999996,""gross_pnl"":1413.75,""costs"":50.7610099025}",2024-06-03/2024-06-09
2024-06-10,2024-06-13,23399.65,23400,25,2024-06-10 09:30:00,2024-06-10 15:10:00,0.4,-1479.9999999999993,163.44926221999998,-1643.4492622199994,"{""side"":""CE"",""strike"":23600,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":101.7,""exit_price_raw"":45.2,""entry_price_exec"":102.10000000000001,""exit_price_exec"":44.800000000000004,""gross_pnl"":-2825.0,""costs"":52.63790223}","{""side"":""PE"",""strike"":23200,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":116.35,""exit_price_raw"":151.15,""entry_price_exec"":116.75,""exit_price_exec"":150.75,""gross_pnl"":1740.0000000000007,""costs"":60.45701725}","{""side"":""PE"",""strike"":23000,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":64.3,""exit_price_raw"":80.1,""entry_price_exec"":63.9,""exit_price_exec"":80.5,""gross_pnl"":-394.99999999999994,""costs"":50.35434273999999}",2024-06-10/2024-06-16
2024-06-11,2024-06-13,23282.7,23300,25,2024-06-11 09:30:00,2024-06-11 15:10:00,0.4,-2206.25,152.63396388249998,-2358.8839638825,"{""side"":""CE"",""strike"":23500,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":58.5,""exit_price_raw"":37.7,""entry_price_exec"":58.9,""exit_price_exec"":37.300000000000004,""gross_pnl"":-1040.0,""costs"":51.147258539999996}","{""side"":""PE"",""strike"":23100,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":84.15,""exit_price_raw"":51.75,""entry_price_exec"":84.55000000000001,""exit_price_exec"":51.35,""gross_pnl"":-1620.0000000000002,""costs"":52.71108353}","{""side"":""PE"",""strike"":22900,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":38.45,""exit_price_raw"":20.3,""entry_price_exec"":38.050000000000004,""exit_price_exec"":20.7,""gross_pnl"":453.75000000000006,""costs"":48.775621812500006}",2024-06-10/2024-06-16
2024-06-12,2024-06-13,23355.3,23350,25,2024-06-12 09:30:00,2024-06-12 15:10:00,0.4,-836.2499999999999,146.4221861175,-982.6721861174999,"{""side"":""CE"",""strike"":23550,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":23.9,""exit_price_raw"":14.4,""entry_price_exec"":24.299999999999997,""exit_price_exec"":14.0,""gross_pnl"":-475.0,""costs"":48.73028260999999}","{""side"":""PE"",""strike"":23150,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":37.55,""exit_price_raw"":27.2,""entry_price_exec"":37.949999999999996,""exit_price_exec"":26.8,""gross_pnl"":-517.4999999999999,""costs"":49.93897882499999}","{""side"":""PE"",""strike"":22950,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":13.6,""exit_price_raw"":7.35,""entry_price_exec"":13.2,""exit_price_exec"":7.75,""gross_pnl"":156.25,""costs"":47.75292468250001}",2024-06-10/2024-06-16
2024-06-13,2024-06-13,23418.2,23400,25,2024-06-13 09:30:00,2024-06-13 15:10:00,0.4,-836.25,142.0440809775,-978.2940809775,"{""side"":""CE"",""strike"":23600,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":8.0,""exit_price_raw"":0.05,""entry_price_exec"":8.4,""exit_price_exec"":-0.35000000000000003,""gross_pnl"":-397.5,""costs"":47.361949935}","{""side"":""PE"",""strike"":23200,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":9.95,""exit_price_raw"":0.1,""entry_price_exec"":10.35,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-492.5,""costs"":47.408828334999995}","{""side"":""PE"",""strike"":23000,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":2.3,""exit_price_raw"":0.15,""entry_price_exec"":1.9,""exit_price_exec"":0.55,""gross_pnl"":53.75,""costs"":47.2733027075}",2024-06-10/2024-06-16
2024-06-14,2024-06-20,23351.9,23350,25,2024-06-14 09:30:00,2024-06-14 15:10:00,0.4,-109.99999999999977,152.79198810000003,-262.7919880999998,"{""side"":""CE"",""strike"":23550,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":54.25,""exit_price_raw"":75.7,""entry_price_exec"":54.65,""exit_price_exec"":75.3,""gross_pnl"":1072.5,""costs"":53.740409665}","{""side"":""PE"",""strike"":23150,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":61.3,""exit_price_raw"":31.05,""entry_price_exec"":61.699999999999996,""exit_price_exec"":30.650000000000002,""gross_pnl"":-1512.4999999999998,""costs"":50.739160745}","{""side"":""PE"",""strike"":22950,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":27.3,""exit_price_raw"":14.1,""entry_price_exec"":26.900000000000002,""exit_price_exec"":14.5,""gross_pnl"":330.0,""costs"":48.312417690000004}",2024-06-10/2024-06-16
2024-06-18,2024-06-20,23515.0,23500,25,2024-06-18 09:30:00,2024-06-18 15:10:00,0.4,-742.5000000000002,146.650075915,-889.1500759150002,"{""side"":""CE"",""strike"":23700,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":33.7,""exit_price_raw"":26.4,""entry_price_exec"":34.1,""exit_price_exec"":26.0,""gross_pnl"":-365.0000000000002,""costs"":49.79682467000001}","{""side"":""PE"",""strike"":23300,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":29.15,""exit_price_raw"":19.0,""entry_price_exec"":29.549999999999997,""exit_price_exec"":18.6,""gross_pnl"":-507.5,""costs"":49.172315605}","{""side"":""PE"",""strike"":23100,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":11.8,""exit_price_raw"":6.6,""entry_price_exec"":11.4,""exit_price_exec"":7.0,""gross_pnl"":130.00000000000003,""costs"":47.68093564}",2024-06-17/2024-06-23
2024-06-19,2024-06-20,23557.3,23550,25,2024-06-19 09:30:00,2024-06-19 15:10:00,0.4,-436.2500000000002,145.0429498225,-581.2929498225002,"{""side"":""CE"",""strike"":23750,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":20.05,""exit_price_raw"":10.45,""entry_price_exec"":20.45,""exit_price_exec"":10.049999999999999,""gross_pnl"":-480.0000000000001,""costs"":48.36533935}","{""side"":""PE"",""strike"":23350,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":22.35,""exit_price_raw"":21.5,""entry_price_exec"":22.75,""exit_price_exec"":21.1,""gross_pnl"":-42.50000000000007,""costs"":49.197990794999996}","{""side"":""PE"",""strike"":23150,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":7.05,""exit_price_raw"":3.6,""entry_price_exec"":6.6499999999999995,""exit_price_exec"":4.0,""gross_pnl"":86.24999999999999,""costs"":47.4796196775}",2024-06-17/2024-06-23
2024-06-20,2024-06-20,23497.6,23500,25,2024-06-20 09:30:00,2024-06-20 15:10:00,0.4,-1476.25,142.4075931275,-1618.6575931275,"{""side"":""CE"",""strike"":23700,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":12.5,""exit_price_raw"":0.1,""entry_price_exec"":12.9,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-620.0,""costs"":47.46550642}","{""side"":""PE"",""strike"":23300,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":19.15,""exit_price_raw"":0.1,""entry_price_exec"":19.549999999999997,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-952.4999999999999,""costs"":47.613313975000004}","{""side"":""PE"",""strike"":23100,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":3.9,""exit_price_raw"":0.05,""entry_price_exec"":3.5,""exit_price_exec"":0.45,""gross_pnl"":96.25,""costs"":47.3287727325}",2024-06-17/2024-06-23
2024-06-21,2024-06-27,23607.85,23600,25,2024-06-21 09:30:00,2024-06-21 15:10:00,0.4,-225.0,154.01432235000001,-379.01432235000004,"{""side"":""CE"",""strike"":23800,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":55.0,""exit_price_raw"":29.4,""entry_price_exec"":55.4,""exit_price_exec"":29.0,""gross_pnl"":-1280.0,""costs"":50.482433480000005}","{""side"":""PE"",""strike"":23400,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":63.8,""exit_price_raw"":89.25,""entry_price_exec"":64.2,""exit_price_exec"":88.85,""gross_pnl"":1272.5,""costs"":54.911021434999995}","{""side"":""PE"",""strike"":23200,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":28.7,""exit_price_raw"":37.4,""entry_price_exec"":28.3,""exit_price_exec"":37.8,""gross_pnl"":-217.5,""costs"":48.62086743500001}",2024-06-17/2024-06-23
2024-06-24,2024-06-27,23411.0,23400,25,2024-06-24 09:30:00,2024-06-24 15:10:00,0.4,803.75,152.8412668175,650.9087331825,"{""side"":""CE"",""strike"":23600,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":48.25,""exit_price_raw"":87.55,""entry_price_exec"":48.65,""exit_price_exec"":87.14999999999999,""gross_pnl"":1965.0,""costs"":54.445160859999994}","{""side"":""PE"",""strike"":23200,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":55.05,""exit_price_raw"":27.25,""entry_price_exec"":55.449999999999996,""exit_price_exec"":26.85,""gross_pnl"":-1390.0,""costs"":50.33148241000001}","{""side"":""PE"",""strike"":23000,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":21.0,""exit_price_raw"":11.85,""entry_price_exec"":20.6,""exit_price_exec"":12.25,""gross_pnl"":228.75,""costs"":48.064623547500005}",2024-06-24/2024-06-30
2024-06-25,2024-06-27,23579.75,23600,25,2024-06-25 09:30:00,2024-06-25 15:10:00,0.4,866.2500000000005,150.3107131475,715.9392868525005,"{""side"":""CE"",""strike"":23800,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":27.5,""exit_price_raw"":64.4,""entry_price_exec"":27.9,""exit_price_exec"":64.0,""gross_pnl"":1845.0000000000005,""costs"":52.34663372999999}","{""side"":""PE"",""strike"":23400,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":47.15,""exit_price_raw"":25.15,""entry_price_exec"":47.55,""exit_price_exec"":24.75,""gross_pnl"":-1100.0,""costs"":50.007365410000006}","{""side"":""PE"",""strike"":23200,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":17.65,""exit_price_raw"":12.8,""entry_price_exec"":17.25,""exit_price_exec"":13.200000000000001,""gross_pnl"":121.24999999999996,""costs"":47.9567140075}",2024-06-24/2024-06-30
2024-06-26,2024-06-27,23696.55,23700,25,2024-06-26 09:30:00,2024-06-26 15:10:00,0.4,853.7500000000002,148.0667975425,705.6832024575002,"{""side"":""CE"",""strike"":23900,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":21.1,""exit_price_raw"":61.95,""entry_price_exec"":21.5,""exit_price_exec"":61.550000000000004,""gross_pnl"":2042.5000000000002,""costs"":52.031102435}","{""side"":""PE"",""strike"":23500,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":34.7,""exit_price_raw"":6.1,""entry_price_exec"":35.1,""exit_price_exec"":5.699999999999999,""gross_pnl"":-1430.0,""costs"":48.38329936}","{""side"":""PE"",""strike"":23300,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":12.25,""exit_price_raw"":2.6,""entry_price_exec"":11.85,""exit_price_exec"":3.0,""gross_pnl"":241.25,""costs"":47.6523957475}",2024-06-24/2024-06-30
2024-06-27,2024-06-27,23819.7,23800,25,2024-06-27 09:30:00,2024-06-27 15:10:00,0.4,208.74999999999977,144.3727926175,64.37720738249976,"{""side"":""CE"",""strike"":24000,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":15.55,""exit_price_raw"":29.9,""entry_price_exec"":15.950000000000001,""exit_price_exec"":29.5,""gross_pnl"":717.4999999999999,""costs"":49.64095351500001}","{""side"":""PE"",""strike"":23600,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":11.55,""exit_price_raw"":0.2,""entry_price_exec"":11.950000000000001,""exit_price_exec"":-0.2,""gross_pnl"":-567.5000000000001,""costs"":47.451463725}","{""side"":""PE"",""strike"":23400,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":2.5,""exit_price_raw"":0.15,""entry_price_exec"":2.1,""exit_price_exec"":0.55,""gross_pnl"":58.75,""costs"":47.28037537749999}",2024-06-24/2024-06-30
2024-06-28,2024-07-04,24131.95,24150,25,2024-06-28 09:30:00,2024-06-28 15:10:00,0.4,-1016.2499999999998,157.5799236825,-1173.8299236824998,"{""side"":""CE"",""strike"":24350,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":66.8,""exit_price_raw"":46.8,""entry_price_exec"":67.2,""exit_price_exec"":46.4,""gross_pnl"":-1000.0,""costs"":51.97535312}","{""side"":""PE"",""strike"":23950,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":98.85,""exit_price_raw"":94.05,""entry_price_exec"":99.25,""exit_price_exec"":93.64999999999999,""gross_pnl"":-239.99999999999983,""costs"":56.02955543}","{""side"":""PE"",""strike"":23750,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":53.45,""exit_price_raw"":44.5,""entry_price_exec"":53.050000000000004,""exit_price_exec"":44.9,""gross_pnl"":223.75000000000006,""costs"":49.5750151325}",2024-06-24/2024-06-30
2024-07-01,2024-07-04,24042.7,24050,25,2024-07-01 09:30:00,2024-07-01 15:10:00,0.4,-185.00000000000023,153.515507145,-338.51550714500024,"{""side"":""CE"",""strike"":24250,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":61.75,""exit_price_raw"":80.0,""entry_price_exec"":62.15,""exit_price_exec"":79.6,""gross_pnl"":912.5,""costs"":54.211234725}","{""side"":""PE"",""strike"":23850,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":62.35,""exit_price_raw"":34.65,""entry_price_exec"":62.75,""exit_price_exec"":34.25,""gross_pnl"":-1385.0000000000002,""costs"":51.017114899999996}","{""side"":""PE"",""strike"":23650,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":26.35,""exit_price_raw"":14.85,""entry_price_exec"":25.950000000000003,""exit_price_exec"":15.25,""gross_pnl"":287.5,""costs"":48.287157519999994}",2024-07-01/2024-07-07
2024-07-02,2024-07-04,24144.5,24150,25,2024-07-02 09:30:00,2024-07-02 15:10:00,0.4,-1074.9999999999998,149.086860945,-1224.086860945,"{""side"":""CE"",""strike"":24350,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":42.55,""exit_price_raw"":28.05,""entry_price_exec"":42.949999999999996,""exit_price_exec"":27.650000000000002,""gross_pnl"":-724.9999999999999,""costs"":50.11023002}","{""side"":""PE"",""strike"":23950,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":47.9,""exit_price_raw"":38.5,""entry_price_exec"":48.3,""exit_price_exec"":38.1,""gross_pnl"":-469.99999999999994,""costs"":50.96823688}","{""side"":""PE"",""strike"":23750,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":18.75,""exit_price_raw"":13.95,""entry_price_exec"":18.35,""exit_price_exec"":14.35,""gross_pnl"":120.00000000000003,""costs"":48.008394045}",2024-07-01/2024-07-07
2024-07-03,2024-07-04,24231.15,24250,25,2024-07-03 09:30:00,2024-07-03 15:10:00,0.4,-993.7499999999998,145.3233112175,-1139.0733112174998,"{""side"":""CE"",""strike"":24450,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":17.0,""exit_price_raw"":17.05,""entry_price_exec"":17.4,""exit_price_exec"":16.650000000000002,""gross_pnl"":2.5000000000000355,""costs"":48.764344135}","{""side"":""PE"",""strike"":24050,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":37.05,""exit_price_raw"":13.3,""entry_price_exec"":37.449999999999996,""exit_price_exec"":12.9,""gross_pnl"":-1187.4999999999998,""costs"":48.944764344999996}","{""side"":""PE"",""strike"":23850,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":10.95,""exit_price_raw"":3.3,""entry_price_exec"":10.549999999999999,""exit_price_exec"":3.6999999999999997,""gross_pnl"":191.25,""costs"":47.6142027375}",2024-07-01/2024-07-07
2024-07-04,2024-07-04,24362.45,24350,25,2024-07-04 09:30:00,2024-07-04 15:10:00,0.4,-602.5,141.912285135,-744.412285135,"{""side"":""CE"",""strike"":24550,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":6.15,""exit_price_raw"":0.05,""entry_price_exec"":6.550000000000001,""exit_price_exec"":-0.35000000000000003,""gross_pnl"":-305.0,""costs"":47.32083054}","{""side"":""PE"",""strike"":24150,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":6.85,""exit_price_raw"":0.1,""entry_price_exec"":7.25,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-337.5,""costs"":47.339925565}","{""side"":""PE"",""strike"":23950,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":1.7,""exit_price_raw"":0.1,""entry_price_exec"":1.2999999999999998,""exit_price_exec"":0.5,""gross_pnl"":40.0,""costs"":47.25152903}",2024-07-01/2024-07-07
2024-07-05,2024-07-11,24186.15,24200,25,2024-07-05 09:30:00,2024-07-05 15:10:00,0.4,698.7500000000007,153.92437329749998,544.8256267025007,"{""side"":""CE"",""strike"":24400,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":56.8,""exit_price_raw"":98.4,""entry_price_exec"":57.199999999999996,""exit_price_exec"":98.0,""gross_pnl"":2080.0000000000005,""costs"":55.40258383999999}","{""side"":""PE"",""strike"":24000,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":60.65,""exit_price_raw"":25.4,""entry_price_exec"":61.05,""exit_price_exec"":25.0,""gross_pnl"":-1762.4999999999998,""costs"":50.325107535}","{""side"":""PE"",""strike"":23800,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":25.3,""exit_price_raw"":10.05,""entry_price_exec"":24.900000000000002,""exit_price_exec"":10.450000000000001,""gross_pnl"":381.25,""costs"":48.1966819225}",2024-07-01/2024-07-07
2024-07-08,2024-07-11,24324.0,24300,25,2024-07-08 09:30:00,2024-07-08 15:10:00,0.4,-615.0,148.938147345,-763.9381473450001,"{""side"":""CE"",""strike"":24500,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":45.2,""exit_price_raw"":39.1,""entry_price_exec"":45.6,""exit_price_exec"":38.7,""gross_pnl"":-305.00000000000006,""costs"":50.95066081}","{""side"":""PE"",""strike"":24100,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":38.9,""exit_price_raw"":30.7,""entry_price_exec"":39.3,""exit_price_exec"":30.3,""gross_pnl"":-410.0,""costs"":50.216528319999995}","{""side"":""PE"",""strike"":23900,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":13.45,""exit_price_raw"":9.45,""entry_price_exec"":13.049999999999999,""exit_price_exec"":9.85,""gross_pnl"":100.0,""costs"":47.77095821500001}",2024-07-08/2024-07-14
2024-07-09,2024-07-11,24360.55,24350,25,2024-07-09 09:30:00,2024-07-09 15:10:00,0.4,-163.74999999999994,146.72975793749998,-310.4797579374999,"{""side"":""CE"",""strike"":24550,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":26.4,""exit_price_raw"":36.45,""entry_price_exec"":26.799999999999997,""exit_price_exec"":36.050000000000004,""gross_pnl"":502.50000000000017,""costs"":50.345373095}","{""side"":""PE"",""strike"":24150,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":29.3,""exit_price_raw"":14.0,""entry_price_exec"":29.7,""exit_price_exec"":13.6,""gross_pnl"":-765.0000000000001,""costs"":48.82201610999999}","{""side"":""PE"",""strike"":23950,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":8.95,""exit_price_raw"":5.0,""entry_price_exec"":8.549999999999999,""exit_price_exec"":5.4,""gross_pnl"":98.74999999999999,""costs"":47.562368732500005}",2024-07-08/2024-07-14
2024-07-10,2024-07-11,24407.9,24400,25,2024-07-10 09:30:00,2024-07-10 15:10:00,0.4,-293.7500000000001,144.5752564375,-438.3252564375001,"{""side"":""CE"",""strike"":24600,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":15.0,""exit_price_raw"":5.25,""entry_price_exec"":15.4,""exit_price_exec"":4.85,""gross_pnl"":-487.5,""costs"":47.885315675}","{""side"":""PE"",""strike"":24200,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":19.3,""exit_price_raw"":23.15,""entry_price_exec"":19.7,""exit_price_exec"":22.75,""gross_pnl"":192.49999999999991,""costs"":49.246898415}","{""side"":""PE"",""strike"":24000,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":5.45,""exit_price_raw"":5.4,""entry_price_exec"":5.05,""exit_price_exec"":5.800000000000001,""gross_pnl"":1.249999999999993,""costs"":47.4430423475}",2024-07-08/2024-07-14
2024-07-11,2024-07-11,24346.85,24350,25,2024-07-11 09:30:00,2024-07-11 15:10:00,0.4,-468.75,141.82959036250003,-610.5795903625001,"{""side"":""CE"",""strike"":24550,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":3.35,""exit_price_raw"":0.05,""entry_price_exec"":3.75,""exit_price_exec"":-0.35000000000000003,""gross_pnl"":-165.00000000000003,""costs"":47.25859578000001}","{""side"":""PE"",""strike"":24150,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":6.75,""exit_price_raw"":0.1,""entry_price_exec"":7.15,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-332.5,""costs"":47.337702895}","{""side"":""PE"",""strike"":23950,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":1.2,""exit_price_raw"":0.05,""entry_price_exec"":0.7999999999999999,""exit_price_exec"":0.45,""gross_pnl"":28.749999999999996,""costs"":47.2332916875}",2024-07-08/2024-07-14
2024-07-12,2024-07-18,24433.05,24450,25,2024-07-12 09:30:00,2024-07-12 15:10:00,0.4,67.50000000000014,151.46983159,-83.96983158999987,"{""side"":""CE"",""strike"":24650,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":48.5,""exit_price_raw"":59.45,""entry_price_exec"":48.9,""exit_price_exec"":59.050000000000004,""gross_pnl"":547.5000000000001,""costs"":52.46329726500001}","{""side"":""PE"",""strike"":24250,""action"":""BUY"",""qty_lots"":2,""quantity"":50,""entry_price_raw"":49.8,""exit_price_raw"":37.3,""entry_price_exec"":50.199999999999996,""exit_price_exec"":36.9,""gross_pnl"":-625.0,""costs"":50.92559557}","{""side"":""PE"",""strike"":24050,""action"":""SELL"",""qty_lots"":1,""quantity"":25,""entry_price_raw"":20.55,""exit_price_raw"":14.75,""entry_price_exec"":20.150000000000002,""exit_price_exec"":15.15,""gross_pnl"":145.00000000000003,""costs"":48.080938755}",2024-07-08/2024-07-14
