entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime
THU,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,39,39,39,953.3234074852704,4290.5129404825,0.6153846153846154,1.298894346172174,-79518.60052762798,-13260.973043478642,-26175.537531380996,1.0,19115.054487179485,36573.06250000002,42528.75000000003,5349.1371080745,37179.61289192554,0.1257769651841283,False,stress
FRI,10:00,nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,953.2196528371244,447.1612833475,1.0,inf,0.0,208.7948482075,187.081191526,1.0,12861.835365853662,31094.049999999985,43045.85,3963.8442336779,39082.0057663221,0.0920842365449375,False,stress
THU,10:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,39,39,39,952.6252044588108,6042.1256837075,0.6666666666666666,1.1804474719490297,-113973.03097626498,-25624.873440388597,-39049.025352349,1.0,13774.60128205128,26992.874999999975,42409.10000000002,5256.717026106398,37152.3829738936,0.1239525721155694,False,stress
MON,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,43,43,43,945.6322554245844,3582.75851995,0.6744186046511628,1.3432384407130555,-57407.71740859198,-16482.002710954395,-21304.321036450496,1.0,18092.103197674423,37401.0,46705.35000000002,6043.163016742897,40662.186983257125,0.1293890960402372,False,stress
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,39,39,39,938.208451286259,1115.3832581055,0.8461538461538461,2.7194531577666985,-14726.022796447502,-3894.126458921901,-5461.21018972475,1.0,21462.51987179488,36987.43750000002,40448.15,3858.0203998358993,36590.129600164095,0.0953818753103887,False,stress
WED,10:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,42,42,42,933.4491455553832,2401.9221241325,0.5952380952380952,1.5931337900093627,-36649.9394130809,-7564.928706545626,-9741.549331039168,1.0,14110.47172619048,35929.56249999999,44744.65,5539.785886673903,39204.8641133261,0.1238088997606172,False,stress
TUE,11:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,41,41,41,930.1488299901732,815.4355188024999,0.951219512195122,11.722590079168327,-1781.204232487,281.737300604,-1091.6251945951665,1.0,16535.991158536584,33357.35000000001,42179.85,4043.7479704029,38136.10202959708,0.0958691880223116,False,stress
TUE,09:20,nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,929.6957882032684,865.613846714,0.951219512195122,6.727971922988212,-5736.571961394498,274.8750782855002,-2126.584596718333,1.0,16710.951524390246,33036.899999999994,42125.5,4007.972683666,38117.52731633401,0.0951436228333432,False,stress
MON,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,927.8448642380137,3582.75851995,0.6744186046511628,1.3346216791767822,-57267.04236659102,-16492.565770671998,-21222.219156724837,1.0,18037.0421511628,37401.0,45948.09999999998,6050.770837765395,39897.329162234586,0.1316870738456083,False,stress
WED,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,42,42,42,925.889243982514,-207.73569220374972,0.4761904761904761,1.43036057160189,-36135.2728778149,-6403.981096502575,-7990.6705884435,1.0,14852.836904761902,38588.06250000002,44845.1,5957.751752734399,38887.34824726559,0.1328517887736764,False,stress
MON,11:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,43,43,43,924.6751653229352,3541.5668694775,0.6976744186046512,1.321376523420496,-62643.59523743088,-19045.906416737937,-21997.755214491,1.0,18153.04854651162,38864.31250000002,45724.000000000015,5962.967891113795,39761.03210888622,0.1304122100234842,False,stress
TUE,11:00,second_nearest_weekly,delta020,touch,protective_next_strike,no_stop,41,41,41,923.6064475182344,526.9267495275,0.5121951219512195,1.31630142285213,-72574.50346667587,-11774.723966028489,-14642.339318095328,1.0,23286.941768292683,63362.00000000001,44513.40000000004,6645.5356517524,37867.86434824762,0.1492929241925441,False,stress
TUE,11:00,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,41,41,41,923.6064475182344,526.9267495275,0.5121951219512195,1.31630142285213,-72574.50346667587,-11774.723966028489,-14642.339318095328,1.0,23286.941768292683,63362.00000000001,44513.40000000004,6645.5356517524,37867.86434824762,0.1492929241925441,False,stress
THU,09:20,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,39,39,39,917.4347205331034,4181.916771055001,0.5897435897435898,1.3155595880133233,-72720.12546143797,-12014.899063036446,-23267.77832530524,1.0,19423.098717948717,36573.06250000002,41271.00000000003,5491.045899209,35779.95410079104,0.1330485304259406,False,stress
TUE,09:20,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,41,41,41,915.3475967957584,3292.0696545525,0.6097560975609756,1.434429172674593,-42909.01776005991,-9635.984308669002,-12124.459524573169,1.0,15371.532621951224,29374.312500000025,42932.35,5403.098531373898,37529.25146862609,0.125851450744576,False,stress
TUE,09:20,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,41,41,41,915.3475967957584,3292.0696545525,0.6097560975609756,1.434429172674593,-42909.01776005991,-9635.984308669002,-12124.459524573169,1.0,15371.532621951224,29374.312500000025,42932.35,5403.098531373898,37529.25146862609,0.125851450744576,False,stress
WED,11:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,42,42,42,911.2123661518712,-207.73569220374972,0.4761904761904761,1.4206688711973523,-36751.7017467019,-6403.981096502575,-7990.6705884435,1.0,14852.836904761902,38588.06250000002,44221.1,5950.180621621399,38270.91937837859,0.1345552376947068,False,stress
FRI,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,908.183454858183,580.163090838,1.0,inf,0.0,197.560761715,150.75625089924998,1.0,12906.036280487802,30623.45000000002,41196.75,3961.2283508145,37235.5216491855,0.096153904150558,False,stress
WED,11:00,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,42,42,42,906.7813555562044,1145.4076085132497,0.5476190476190477,1.2450764343708276,-103401.80349117352,-14366.438784415344,-21093.57027022233,1.0,22977.954166666663,61545.25000000002,44912.89999999999,6828.083066639402,38084.81693336058,0.1520294406871835,False,stress
THU,09:20,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,904.8044580297184,4181.916771055001,0.5897435897435898,1.3098691395360145,-72211.8281306825,-11205.047805302102,-22853.090785405493,1.0,19423.098717948717,36573.06250000002,40743.500000000015,5456.126136840998,35287.37386315902,0.1339140264543055,False,stress
MON,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,43,43,43,902.1605350819408,4042.450928635499,0.6744186046511628,1.3064165291600125,-60235.16185368405,-14025.87547429195,-19200.609885402504,1.0,17943.992732558138,36880.18749999999,44788.24999999996,5995.346991476499,38792.903008523455,0.1338598179539612,False,stress
TUE,10:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,41,41,41,901.889119395744,1222.427291559,0.8780487804878049,3.1535279358375155,-12288.177308551503,-3849.868432703001,-4096.0591028505005,1.0,22876.562195121947,40205.10000000001,40962.75,3985.2961047745,36977.4538952255,0.0972907362121561,False,stress
TUE,10:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,41,41,41,901.889119395744,1222.427291559,0.8780487804878049,3.1535279358375155,-12288.177308551503,-3849.868432703001,-4096.0591028505005,1.0,22876.562195121947,40205.10000000001,40962.75,3985.2961047745,36977.4538952255,0.0972907362121561,False,stress
TUE,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,41,41,41,901.889119395744,1222.427291559,0.8780487804878049,3.1535279358375155,-12288.177308551503,-3849.868432703001,-4096.0591028505005,1.0,22876.562195121947,40205.10000000001,40962.75,3985.2961047745,36977.4538952255,0.0972907362121561,False,stress
TUE,10:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,901.889119395744,1222.427291559,0.8780487804878049,3.1535279358375155,-12288.177308551503,-3849.868432703001,-4096.0591028505005,1.0,22876.562195121947,40205.10000000001,40962.75,3985.2961047745,36977.4538952255,0.0972907362121561,False,stress
FRI,11:00,nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,899.3047619501486,512.0441604585,1.0,inf,0.0,216.2842392025,163.3647867085,1.0,12877.709146341467,30713.149999999998,40855.85,3984.354760043901,36871.49523995609,0.0975222583802295,False,stress
WED,10:00,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,42,42,42,898.9413722742406,711.75441933975,0.9523809523809524,7.874321877240423,-3485.5553126025,217.48814439425504,-1758.4647235840002,1.0,15610.01755952381,30637.100000000013,41899.35,4143.812364481901,37755.5376355181,0.0988992040325661,False,stress
THU,11:00,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,39,39,39,897.9037187659463,2699.01038254,0.7435897435897436,1.3229713927712852,-64699.49288550399,-17279.203850850798,-22733.544166761,1.0,11955.98012820512,23499.124999999975,39567.750000000015,4549.504968128102,35018.245031871906,0.1149801282137119,False,stress
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,41,41,41,878.6043804640487,198.31478171999908,0.5121951219512195,1.3445009502922698,-36367.0590410675,-15296.360636606496,-15887.276179126828,1.0,16261.69268292683,36208.9,41929.000000000015,5906.220400974001,36022.779599026,0.140862419828138,False,stress
TUE,11:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,41,41,41,872.4714738452803,198.31478171999908,0.5121951219512195,1.3412755663065818,-36367.0590410675,-15547.809807975997,-15971.092569583328,1.0,16261.69268292683,36208.9,41678.750000000015,5907.419572343501,35771.330427656496,0.1417369660160993,False,stress
THU,09:20,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,39,39,39,868.1110703865642,1212.6960157905,0.8717948717948718,2.9954777026062898,-13288.8584849685,-4023.5937228011,-4636.489344923,1.0,21243.561538461538,30101.5,37649.0,3792.668254924002,33856.331745076,0.1007375562411751,False,stress
THU,09:20,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,39,39,39,868.1110703865642,1212.6960157905,0.8717948717948718,2.9954777026062898,-13288.8584849685,-4023.5937228011,-4636.489344923,1.0,21243.561538461538,30101.5,37649.0,3792.668254924002,33856.331745076,0.1007375562411751,False,stress
FRI,09:20,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,867.8821042528924,395.86838130749913,0.5365853658536586,1.272905019943045,-83379.66295826601,-10904.185890081992,-17629.952988782,1.0,20644.278353658538,50526.93749999998,42001.09999999999,6417.9337256313975,35583.1662743686,0.1528039438403136,False,stress
TUE,10:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,41,41,41,867.2669510753121,3746.3375227850006,0.6585365853658537,1.2256001507954086,-70024.64082431499,-17318.564639641492,-19441.59079095899,1.0,15390.312804878042,32958.899999999994,40710.3,5152.3550059122,35557.94499408778,0.1265614600214736,False,stress
WED,11:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,42,42,42,858.8370376985857,1320.7886985759997,0.5,1.302506968788132,-58932.36470092999,-12251.669379726944,-13591.825619713994,1.0,20330.98511904762,39479.70000000002,42058.60000000001,5987.444416659401,36071.1555833406,0.1423595748945376,False,stress
WED,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,42,42,42,858.3355994672426,7468.597120808999,0.6190476190476191,1.11011652401483,-197965.7363144983,-32336.583699072875,-40721.02726271784,1.0,21741.569940476187,41042.62500000001,42242.80000000002,6192.70482237581,36050.0951776242,0.1465978775643614,False,stress
THU,11:00,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,39,39,39,850.0750303962949,680.6195093875,0.9743589743589745,17.848968764519476,-1967.6531334824997,223.04125314655,-902.8875352824996,1.0,14127.7125,23202.399999999998,36950.25,3797.3238145445,33152.9261854555,0.1027685554101663,False,stress
THU,11:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,39,39,39,844.8603098933844,4178.1720755575,0.6923076923076923,1.1693586154148097,-117350.146564111,-24002.6588081608,-39162.6083879605,1.0,13166.045512820516,25729.437499999975,38039.0,5089.4479141580005,32949.55208584197,0.1337955233880491,False,stress
FRI,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,41,41,41,842.3977010721393,3253.22531617,0.6829268292682927,1.1927492074725357,-103741.63351368847,-21783.309457590494,-25557.54324476283,1.0,12079.974390243902,42474.24999999999,39836.550000000025,5298.244256042304,34538.3057439577,0.132999575918153,False,stress
TUE,09:20,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,41,41,41,832.5673528674024,865.613846714,0.926829268292683,4.294267204371288,-5736.571961394498,-1783.1142538955,-3454.0065463085,1.0,16710.951524390246,33036.899999999994,38124.75,3989.4885324365,34135.26146756351,0.1046430083459301,False,stress
FRI,09:20,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,41,41,41,830.1123629355244,1699.1766847075,0.6829268292682927,1.4702590324716998,-33343.6906242755,-11208.3293316385,-12291.506053105166,1.0,11037.45365853658,29638.70000000002,39018.25,4983.6431196435005,34034.60688035651,0.1277259518210965,False,stress
MON,11:00,nearest_weekly,sigma2,ninety_pct,add_short,no_stop,43,43,43,828.3861479348953,725.581165843,0.9534883720930232,2.0107493282891964,-33803.222061725,281.44194085900006,-11653.944949179837,1.0,10522.4863372093,26219.049999999985,40096.75,4476.1456387995,35620.6043612005,0.1116336271343562,False,stress
MON,10:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,43,43,43,826.1419643376865,962.6854088825,0.5348837209302325,1.3365793017867085,-63012.159572245,-10794.210043245948,-17866.11793272333,1.0,21112.61773255814,44910.9375,42567.250000000015,7043.145533479497,35524.104466520505,0.1654592564349234,False,stress
MON,10:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,826.1419643376865,962.6854088825,0.5348837209302325,1.3365793017867085,-63012.159572245,-10794.210043245948,-17866.11793272333,1.0,21112.61773255814,44910.9375,42567.250000000015,7043.145533479497,35524.104466520505,0.1654592564349234,False,stress
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,822.8949012414029,3483.3270284405003,0.5897435897435898,1.293782230325263,-72455.42136742029,-13165.220160519146,-16539.2767641115,1.0,19905.259615384613,35975.87500000002,37687.95000000001,5595.0488515853,32092.901148414712,0.1484572350468863,False,stress
FRI,11:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,814.1025641717123,2728.974918025,0.5609756097560976,1.2928147442523326,-62903.79752445351,-11004.4229367255,-16533.977596932997,1.0,18239.038719512195,34422.37499999999,38905.7,5527.4948689598,33378.20513104017,0.142074165712474,False,stress
WED,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,42,42,42,804.1647690708477,1125.79895805525,0.8809523809523809,2.8488145842361927,-10427.195358218,-3757.334915309076,-4444.8845240285,1.0,22312.56220238096,36890.10000000001,37877.1,4102.179699024399,33774.9203009756,0.1083023700078517,False,stress
THU,09:20,nearest_weekly,delta020,touch,protective_next_strike,no_stop,39,39,39,803.9286433630643,2196.745596259,0.5641025641025641,1.3659106541070725,-48455.52388969,-9796.4687665417,-11960.57042641575,1.0,13373.380448717948,27081.43749999999,36829.75,5476.532908840499,31353.21709115951,0.1486986175263339,False,stress
MON,11:00,nearest_weekly,sigma2,touch,add_short,no_stop,43,43,43,793.1536017213373,714.321768865,0.9534883720930232,1.975391720711486,-33803.222061725,281.44194085900006,-11562.038455810669,1.0,10398.109593023251,26219.049999999985,38532.25,4426.645125982499,34105.60487401752,0.1148815635210115,False,stress
WED,10:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,42,42,42,783.1695019694072,1125.79895805525,0.8809523809523809,2.800545426583431,-10427.195358218,-3757.334915309076,-4444.8845240285,1.0,22190.250000000004,36890.10000000001,36970.35,4077.2309172849,32893.1190827151,0.110283806274079,False,stress
WED,10:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,42,42,42,783.1695019694072,1125.79895805525,0.8809523809523809,2.800545426583431,-10427.195358218,-3757.334915309076,-4444.8845240285,1.0,22190.250000000004,36890.10000000001,36970.35,4077.2309172849,32893.1190827151,0.110283806274079,False,stress
WED,09:20,nearest_weekly,delta020,touch,protective_next_strike,no_stop,42,42,42,778.1481753850004,1498.224954898,0.5476190476190477,1.3761242450902955,-44325.813093730496,-10605.089912245823,-13183.332854927832,1.0,15396.290476190476,39384.31250000002,38765.000000000015,6082.776633830003,32682.22336617001,0.1569141399156456,False,stress
WED,09:20,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,42,42,42,778.1481753850004,1498.224954898,0.5476190476190477,1.3761242450902955,-44325.813093730496,-10605.089912245823,-13183.332854927832,1.0,15396.290476190476,39384.31250000002,38765.000000000015,6082.776633830003,32682.22336617001,0.1569141399156456,False,stress
FRI,10:00,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,41,41,41,775.917771145161,434.1939543105,0.975609756097561,14.977002804699692,-2276.069416417,193.8160662175,-641.2068966821666,1.0,12861.835365853662,31094.049999999985,35795.1,3982.4713830484,31812.62861695161,0.1112574453779539,False,stress
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,39,39,39,774.1654811672876,3483.3270284405003,0.5897435897435898,1.271659274202001,-76839.23572524579,-12814.059883120695,-17285.278616363,1.0,19905.259615384613,35975.87500000002,35846.20000000001,5653.746234475798,30192.45376552421,0.1577223313622028,False,stress
WED,10:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,42,42,42,768.4213789617405,1118.23745850725,0.8809523809523809,2.7666387622338005,-10427.195358218,-3757.334915309076,-4444.8845240285,1.0,22312.56220238096,36890.10000000001,36398.35,4124.652083606899,32273.697916393103,0.1133197544286183,False,stress
FRI,09:20,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,763.381384852183,2227.992454304,0.7317073170731707,1.2997881805759324,-53722.782902642495,-12277.490326763003,-16278.787487964166,1.0,10997.909451219508,29638.70000000002,36033.75000000001,4735.113221060499,31298.636778939497,0.1314077280621777,False,stress
FRI,11:00,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,41,41,41,760.9615532417341,430.9424904,0.975609756097561,22.181390428651724,-1472.9639108445008,158.632660153,-399.71792997383335,1.0,12877.709146341467,30713.149999999998,35226.85,4027.4263170889008,31199.4236829111,0.1143283125538871,False,stress
THU,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,39,39,39,754.4660090361109,3749.3152327795,0.8205128205128205,1.170918682092863,-72370.5734447585,-37944.033531115696,-44621.719095926994,1.0,12290.663461538452,24707.31250000001,34035.15,4610.975647591696,29424.17435240831,0.1354768716339342,False,stress
MON,09:20,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,43,43,43,754.2648115872557,1249.8201965125,0.9069767441860463,2.1974212068211947,-24254.017892599502,-1464.00881772795,-8576.675794610834,1.0,19742.14476744186,33903.35000000001,36861.5,4428.113101748001,32433.38689825199,0.120128402309944,False,stress
THU,11:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,39,39,39,745.3190562420256,573.675573659,0.9487179487179488,7.726148266261503,-2877.3910533005,1.2735122365502036,-2160.77924859625,1.0,14399.05,23202.399999999998,33008.0,3940.556806561001,29067.443193439,0.1193818712603308,False,stress
THU,09:20,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,39,39,39,745.2051545172308,937.1661038025002,0.5384615384615384,1.3733645804594414,-47856.0441844655,-8469.3284115831,-10035.2465961125,1.0,13612.08269230769,27081.43749999999,34682.0,5618.998973827998,29063.001026171994,0.1620148484466869,False,stress
FRI,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,41,41,41,735.2376576266953,505.8907559545,0.975609756097561,14.693889011798689,-2201.3281936725,156.36911124249997,-664.4749045018333,1.0,12906.036280487802,30623.45000000002,34124.75,3980.006037305501,30144.74396269451,0.1166310679874724,False,stress
THU,10:00,nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,39,39,39,729.9498022371411,691.860567385,0.9230769230769232,4.99617675488784,-3797.840436849001,-1451.5833603590502,-2862.54389686925,1.0,14483.335576923077,23316.149999999998,32461.25,3993.2077127515,28468.042287248503,0.123014600878016,False,stress
THU,10:00,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,39,39,39,722.9469786444871,691.860567385,0.9230769230769232,4.693776606475535,-4838.308888208998,-977.5297089487495,-3380.263191494249,1.0,14336.543910256409,23316.149999999998,32094.0,3899.067832865,28194.932167135004,0.1214889958517168,False,stress
THU,09:20,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,39,39,39,722.2362418704643,2545.4848386475,0.6923076923076923,1.336852031528279,-41365.352310574,-8017.649096737903,-14018.069483045,1.0,12157.148076923067,24707.31250000001,32930.850000000006,4763.636567051899,28167.213432948098,0.1446557427777266,False,stress
TUE,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,41,41,41,714.1708045165633,1027.801776189,0.8536585365853658,2.3237664495138364,-11464.761682694,-3852.925939941501,-4444.2053221783335,1.0,22881.16585365853,40115.39999999999,33269.15,3988.1470148209,29281.002985179108,0.1198752302003778,False,stress
TUE,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,41,41,41,714.1708045165633,1027.801776189,0.8536585365853658,2.3237664495138364,-11464.761682694,-3852.925939941501,-4444.2053221783335,1.0,22881.16585365853,40115.39999999999,33269.15,3988.1470148209,29281.002985179108,0.1198752302003778,False,stress
TUE,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,41,41,41,714.1708045165633,1027.801776189,0.8536585365853658,2.3237664495138364,-11464.761682694,-3852.925939941501,-4444.2053221783335,1.0,22881.16585365853,40115.39999999999,33269.15,3988.1470148209,29281.002985179108,0.1198752302003778,False,stress
TUE,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,714.1708045165633,1027.801776189,0.8536585365853658,2.3237664495138364,-11464.761682694,-3852.925939941501,-4444.2053221783335,1.0,22881.16585365853,40115.39999999999,33269.15,3988.1470148209,29281.002985179108,0.1198752302003778,False,stress
WED,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,42,42,42,712.6585798323357,1546.9185088325005,0.5714285714285714,1.4373140155807054,-39906.4562382949,-6403.055440448321,-8318.915352000166,1.0,13939.015476190476,35755.68749999998,35420.15,5488.489647041898,29931.660352958104,0.1549538792761153,False,stress
TUE,09:20,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,41,41,41,710.2535526427098,1129.0020447675,0.8780487804878049,2.305710730116315,-15182.817911769498,-4829.1349132915,-5520.844431098168,1.0,22850.943902439027,39831.35000000001,33107.65,3987.2543416489,29120.3956583511,0.1204330220250878,False,stress
TUE,09:20,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,41,41,41,710.2535526427098,1129.0020447675,0.8780487804878049,2.305710730116315,-15182.817911769498,-4829.1349132915,-5520.844431098168,1.0,22850.943902439027,39831.35000000001,33107.65,3987.2543416489,29120.3956583511,0.1204330220250878,False,stress
TUE,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,41,41,41,710.2535526427098,1129.0020447675,0.8780487804878049,2.305710730116315,-15182.817911769498,-4829.1349132915,-5520.844431098168,1.0,22850.943902439027,39831.35000000001,33107.65,3987.2543416489,29120.3956583511,0.1204330220250878,False,stress
TUE,09:20,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,710.2535526427098,1129.0020447675,0.8780487804878049,2.305710730116315,-15182.817911769498,-4829.1349132915,-5520.844431098168,1.0,22850.943902439027,39831.35000000001,33107.65,3987.2543416489,29120.3956583511,0.1204330220250878,False,stress
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,39,39,39,706.3588412431822,1115.3832581055,0.8461538461538461,2.294542740930225,-14726.022796447502,-3894.126458921901,-5461.21018972475,1.0,21147.62820512821,29589.95000000002,31341.65,3793.655191515898,27547.994808484094,0.1210419742264972,False,stress
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,39,39,39,706.3588412431822,1115.3832581055,0.8461538461538461,2.294542740930225,-14726.022796447502,-3894.126458921901,-5461.21018972475,1.0,21147.62820512821,29589.95000000002,31341.65,3793.655191515898,27547.994808484094,0.1210419742264972,False,stress
THU,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,39,39,39,699.5146288517592,1713.1805843485,0.5897435897435898,1.3804746198679958,-47612.338918679394,-7663.04105163295,-11570.22228583075,1.0,13221.521474358977,25729.437499999975,32846.900000000016,5565.829474781401,27281.0705252186,0.1694476335599827,False,stress
THU,11:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,699.5146288517592,1713.1805843485,0.5897435897435898,1.3804746198679958,-47612.338918679394,-7663.04105163295,-11570.22228583075,1.0,13221.521474358977,25729.437499999975,32846.900000000016,5565.829474781401,27281.0705252186,0.1694476335599827,False,stress
THU,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,39,39,39,697.5910928108847,635.3069868595001,0.9230769230769232,4.206437642536324,-4744.239889113502,-1714.5117178514993,-3404.6275527655,1.0,14381.645192307697,23544.299999999985,31105.25,3899.197380375501,27206.0526196245,0.1253549603483496,False,stress
THU,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,39,39,39,695.837590788423,1189.989705664,0.7948717948717948,1.9659323355085925,-14501.201403568,-4378.4958623086,-5104.078184000749,1.0,21624.423076923074,37392.87499999998,31031.25,3893.5839592515,27137.66604074849,0.1254729976798066,False,stress
MON,11:00,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,43,43,43,695.6920437559812,1556.8712842975,0.6046511627906976,1.5366775375544337,-29693.1254614413,-4410.0780812713,-9913.383670861,1.0,10417.035465116282,24001.25,35713.19999999999,5798.4421184928,29914.7578815072,0.1623613151017775,False,stress
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,695.5791965187657,3215.778361195,0.5853658536585366,1.3468424813066282,-39981.396882549,-10083.3559525895,-12339.120884902164,1.0,14834.924085365852,27857.374999999996,33930.20000000001,5411.452942730598,28518.747057269407,0.1594877997397774,False,stress
TUE,10:00,nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,41,41,41,687.0466190095513,755.3183493500001,0.902439024390244,3.1447979615771966,-5152.2207943104,-3117.3158451174995,-3885.4714280225,1.0,16713.145426829262,33664.149999999994,32183.1,4014.1886206084,28168.9113793916,0.1247297066040375,False,stress
TUE,11:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,41,41,41,679.9028651689607,3215.778361195,0.5853658536585366,1.3363961128897222,-39981.396882549,-10083.3559525895,-12541.14565325233,1.0,14834.924085365852,27857.374999999996,33259.399999999994,5383.382528072597,27876.017471927404,0.1618604823921236,False,stress
WED,10:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,42,42,42,676.0571616056214,221.02786885874883,0.5,1.215415913380254,-80484.918189324,-13450.496898154,-15843.867730853168,1.0,22111.505654761902,41042.62500000001,35118.65000000001,6724.2492125639,28394.40078743609,0.1914723149256562,False,stress
