ts,norm_date,local_time,trading_day,strike,option_type,open_px,close_px,feature_day,bucket,expiry,atm
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15900.0,PE,250.4,249.1,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15900.0,PE,250.4,249.1,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15500.0,CE,206.4,205.45,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15500.0,CE,206.4,205.45,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15500.0,PE,32.5,33.2,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15500.0,PE,32.5,33.2,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15700.0,CE,78.35,78.2,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15700.0,CE,78.35,78.2,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15700.0,PE,104.35,105.9,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15900.0,CE,18.5,18.65,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15900.0,CE,18.5,18.65,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15900.0,PE,244.55,245.55,2021-07-02,0,2021-07-08,15700
2021-07-02 09:30:00,2021-07-02,09:30:00,2021-07-02,15900.0,PE,244.55,245.55,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15500.0,CE,207.35,207.1,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15500.0,CE,207.35,207.1,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15500.0,PE,32.9,32.6,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15500.0,PE,32.9,32.6,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15700.0,CE,78.6,79.0,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15700.0,CE,78.6,79.0,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15700.0,PE,105.0,104.6,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15900.0,CE,18.75,18.7,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15900.0,CE,18.75,18.7,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15900.0,PE,244.55,245.55,2021-07-02,0,2021-07-08,15700
2021-07-02 09:31:00,2021-07-02,09:31:00,2021-07-02,15900.0,PE,244.55,245.55,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15500.0,CE,207.1,212.7,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15500.0,CE,207.1,212.7,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15500.0,PE,32.55,30.0,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15500.0,PE,32.55,30.0,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15700.0,CE,78.85,81.95,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15700.0,CE,78.85,81.95,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15700.0,PE,104.3,98.6,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15900.0,CE,18.7,19.35,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15900.0,CE,18.7,19.35,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15900.0,PE,245.55,236.8,2021-07-02,0,2021-07-08,15700
2021-07-02 09:32:00,2021-07-02,09:32:00,2021-07-02,15900.0,PE,245.55,236.8,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15500.0,CE,212.45,206.05,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15500.0,CE,212.45,206.05,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15500.0,PE,30.25,32.9,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15500.0,PE,30.25,32.9,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15700.0,CE,81.9,78.5,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15700.0,CE,81.9,78.5,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15700.0,PE,98.25,105.25,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15900.0,CE,19.3,18.75,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15900.0,CE,19.3,18.75,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15900.0,PE,237.0,246.25,2021-07-02,0,2021-07-08,15700
2021-07-02 09:33:00,2021-07-02,09:33:00,2021-07-02,15900.0,PE,237.0,246.25,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15500.0,CE,207.0,205.6,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15500.0,CE,207.0,205.6,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15500.0,PE,32.6,32.55,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15500.0,PE,32.6,32.55,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15700.0,CE,78.9,78.0,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15700.0,CE,78.9,78.0,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15700.0,PE,104.7,105.65,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15900.0,CE,18.7,18.35,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15900.0,CE,18.7,18.35,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15900.0,PE,244.6,245.85,2021-07-02,0,2021-07-08,15700
2021-07-02 09:34:00,2021-07-02,09:34:00,2021-07-02,15900.0,PE,244.6,245.85,2021-07-02,0,2021-07-08,15700
2021-07-02 09:35:00,2021-07-02,09:35:00,2021-07-02,15500.0,CE,205.25,201.8,2021-07-02,0,2021-07-08,15700
