expiry,entry_date,entry_clock,sigma,adjustment,trigger_fraction,spot,vix,expected_move,ce_strike,pe_strike,lot,adjustments,costs,net_pnl,entry_offset,cell_id
2025-10-14,2025-10-09,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25039.35,10.31,308.8924475673839,25350.0,24700.0,75,1,51.606919405,563.393080595,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-10-14,2025-10-09,10:00:00,2.0,NONE,,25039.35,10.31,617.7848951347678,25700.0,24400.0,75,0,48.152839952499995,495.5971600475,-2,AD30_02_100000_S2_NONE
2025-10-14,2025-10-09,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25039.35,10.31,617.7848951347678,25700.0,24400.0,75,1,48.192848012499994,405.5571519875,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-10-14,2025-10-09,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25039.35,10.31,617.7848951347678,25700.0,24400.0,75,0,48.152839952499995,495.5971600475,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-10-14,2025-10-08,09:30:00,1.0,NONE,,25167.6,10.05,330.8878117478289,25500.0,24800.0,75,0,51.0490983175,2540.2009016825,-3,AD30_03_093000_S1_NONE
2025-10-14,2025-10-08,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25167.6,10.05,330.8878117478289,25500.0,24800.0,75,1,51.19746154,2206.30253846,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-10-14,2025-10-08,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25167.6,10.05,330.8878117478289,25500.0,24800.0,75,1,51.19746154,2206.30253846,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-10-14,2025-10-08,09:30:00,2.0,NONE,,25167.6,10.05,661.7756234956578,25850.0,24500.0,75,0,48.260597004999994,566.739402995,-3,AD30_03_093000_S2_NONE
2025-10-14,2025-10-08,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25167.6,10.05,661.7756234956578,25850.0,24500.0,75,0,48.260597004999994,566.739402995,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-10-14,2025-10-08,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25167.6,10.05,661.7756234956578,25850.0,24500.0,75,0,48.260597004999994,566.739402995,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-10-14,2025-10-08,10:00:00,1.0,NONE,,25162.15,10.05,330.2640310754919,25500.0,24800.0,75,0,50.757350679999995,2334.24264932,-3,AD30_03_100000_S1_NONE
2025-10-14,2025-10-08,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25162.15,10.05,330.2640310754919,25500.0,24800.0,75,1,50.9057139025,2000.3442860975001,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-10-14,2025-10-08,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25162.15,10.05,330.2640310754919,25500.0,24800.0,75,1,50.9057139025,2000.3442860975001,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-10-14,2025-10-08,10:00:00,2.0,NONE,,25162.15,10.05,660.5280621509838,25850.0,24500.0,75,0,48.2128564825,533.0371435175,-3,AD30_03_100000_S2_NONE
2025-10-14,2025-10-08,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25162.15,10.05,660.5280621509838,25850.0,24500.0,75,0,48.2128564825,533.0371435175,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-10-14,2025-10-08,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25162.15,10.05,660.5280621509838,25850.0,24500.0,75,0,48.2128564825,533.0371435175,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2025-10-28,2025-10-24,09:30:00,1.0,NONE,,25879.45,11.73,327.43387428834285,26250.0,25550.0,75,0,51.0312143125,2517.7187856875,-2,AD30_02_093000_S1_NONE
2025-10-28,2025-10-24,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25879.45,11.73,327.43387428834285,26250.0,25550.0,75,1,51.122899450000006,2311.37710055,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-10-28,2025-10-24,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25879.45,11.73,327.43387428834285,26250.0,25550.0,75,0,51.0312143125,2517.7187856875,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-10-28,2025-10-24,09:30:00,2.0,NONE,,25879.45,11.73,654.8677485766857,26550.0,25200.0,75,0,48.33849753999999,626.6615024600001,-2,AD30_02_093000_S2_NONE
2025-10-28,2025-10-24,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25879.45,11.73,654.8677485766857,26550.0,25200.0,75,0,48.33849753999999,626.6615024600001,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-10-28,2025-10-24,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25879.45,11.73,654.8677485766857,26550.0,25200.0,75,0,48.33849753999999,626.6615024600001,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-10-28,2025-10-24,10:00:00,1.0,NONE,,25888.15,11.73,326.7395009851692,26250.0,25550.0,75,0,50.712944162499994,2293.0370558375,-2,AD30_02_100000_S1_NONE
2025-10-28,2025-10-24,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25888.15,11.73,326.7395009851692,26250.0,25550.0,75,1,50.8046293,2086.6953707,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-10-28,2025-10-24,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25888.15,11.73,326.7395009851692,26250.0,25550.0,75,0,50.712944162499994,2293.0370558375,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-10-28,2025-10-24,10:00:00,2.0,NONE,,25888.15,11.73,653.4790019703383,26550.0,25200.0,75,0,48.3013660225,600.4486339775,-2,AD30_02_100000_S2_NONE
2025-10-28,2025-10-24,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25888.15,11.73,653.4790019703383,26550.0,25200.0,75,0,48.3013660225,600.4486339775,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-10-28,2025-10-24,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25888.15,11.73,653.4790019703383,26550.0,25200.0,75,0,48.3013660225,600.4486339775,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-10-28,2025-10-23,09:30:00,1.0,NONE,,26066.75,11.3,353.14648368302153,26450.0,25700.0,75,0,52.48995249999999,3547.5100475,-3,AD30_03_093000_S1_NONE
2025-10-28,2025-10-23,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26066.75,11.3,353.14648368302153,26450.0,25700.0,75,1,53.640184225,958.859815775,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-10-28,2025-10-23,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26066.75,11.3,353.14648368302153,26450.0,25700.0,75,1,54.413673384999996,-781.913673385,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-10-28,2025-10-23,09:30:00,2.0,NONE,,26066.75,11.3,706.2929673660431,26800.0,25350.0,75,0,48.732697727499996,900.0173022725,-3,AD30_03_093000_S2_NONE
2025-10-28,2025-10-23,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26066.75,11.3,706.2929673660431,26800.0,25350.0,75,1,48.797710824999996,753.702289175,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-10-28,2025-10-23,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26066.75,11.3,706.2929673660431,26800.0,25350.0,75,0,48.732697727499996,900.0173022725,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-10-28,2025-10-23,10:00:00,1.0,NONE,,26073.65,11.3,352.5379289286659,26450.0,25700.0,75,0,52.479343494999995,3540.020656505,-3,AD30_03_100000_S1_NONE
2025-10-28,2025-10-23,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26073.65,11.3,352.5379289286659,26450.0,25700.0,75,1,53.45620696,1341.54379304,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-10-28,2025-10-23,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26073.65,11.3,352.5379289286659,26450.0,25700.0,75,1,54.09633592,-99.09633592,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-10-28,2025-10-23,10:00:00,2.0,NONE,,26073.65,11.3,705.0758578573318,26800.0,25350.0,75,0,48.658434692499995,847.5915653075,-3,AD30_03_100000_S2_NONE
2025-10-28,2025-10-23,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26073.65,11.3,705.0758578573318,26800.0,25350.0,75,1,48.723447789999994,701.27655221,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-10-28,2025-10-23,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26073.65,11.3,705.0758578573318,26800.0,25350.0,75,0,48.658434692499995,847.5915653075,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2025-11-04,2025-10-31,09:30:00,1.0,NONE,,25917.7,12.07,337.4226881984124,26300.0,25550.0,75,0,50.711277159999995,2296.78872284,-2,AD30_02_093000_S1_NONE
2025-11-04,2025-10-31,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25917.7,12.07,337.4226881984124,26300.0,25550.0,75,1,51.421420225,698.5785797750002,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-11-04,2025-10-31,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25917.7,12.07,337.4226881984124,26300.0,25550.0,75,1,51.5064373525,507.2435626475002,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-11-04,2025-10-31,09:30:00,2.0,NONE,,25917.7,12.07,674.8453763968248,26600.0,25200.0,75,0,48.115708434999995,469.384291565,-2,AD30_02_093000_S2_NONE
2025-11-04,2025-10-31,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25917.7,12.07,674.8453763968248,26600.0,25200.0,75,1,48.21739558749999,240.5326044125,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-11-04,2025-10-31,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25917.7,12.07,674.8453763968248,26600.0,25200.0,75,0,48.115708434999995,469.384291565,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-11-04,2025-10-31,10:00:00,1.0,NONE,,25919.05,12.07,336.61151042201413,26300.0,25550.0,75,0,50.20204491999999,1937.29795508,-2,AD30_02_100000_S1_NONE
2025-11-04,2025-10-31,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25919.05,12.07,336.61151042201413,26300.0,25550.0,75,1,50.887182947499994,395.36281705250025,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-11-04,2025-10-31,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25919.05,12.07,336.61151042201413,26300.0,25550.0,75,1,50.9972051125,147.75279488750022,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-11-04,2025-10-31,10:00:00,2.0,NONE,,25919.05,12.07,673.2230208440283,26600.0,25200.0,75,0,48.04144539999999,416.9585546,-2,AD30_02_100000_S2_NONE
2025-11-04,2025-10-31,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25919.05,12.07,673.2230208440283,26600.0,25200.0,75,1,48.14313255249999,188.1068674475,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-11-04,2025-10-31,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25919.05,12.07,673.2230208440283,26600.0,25200.0,75,0,48.04144539999999,416.9585546,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-11-04,2025-10-30,09:30:00,1.0,NONE,,25964.4,11.97,372.6164274290202,26350.0,25550.0,75,0,52.0921148125,3266.6578851875,-3,AD30_03_093000_S1_NONE
2025-11-04,2025-10-30,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25964.4,11.97,372.6164274290202,26350.0,25550.0,75,1,52.62888961749999,2058.6211103825,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-11-04,2025-10-30,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25964.4,11.97,372.6164274290202,26350.0,25550.0,75,1,52.62888961749999,2058.6211103825,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-11-04,2025-10-30,09:30:00,2.0,NONE,,25964.4,11.97,745.2328548580404,26750.0,25200.0,75,0,48.380933559999995,656.61906644,-3,AD30_03_093000_S2_NONE
2025-11-04,2025-10-30,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25964.4,11.97,745.2328548580404,26750.0,25200.0,75,1,48.482620712499994,427.76737928750003,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-11-04,2025-10-30,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25964.4,11.97,745.2328548580404,26750.0,25200.0,75,0,48.380933559999995,656.61906644,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-11-04,2025-10-30,10:00:00,1.0,NONE,,25905.5,11.97,371.0322869609971,26300.0,25500.0,75,0,52.843687165000006,3802.156312835,-3,AD30_03_100000_S1_NONE
2025-11-04,2025-10-30,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25905.5,11.97,371.0322869609971,26300.0,25500.0,75,1,53.267105799999996,2849.2328942,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-11-04,2025-10-30,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25905.5,11.97,371.0322869609971,26300.0,25500.0,75,1,53.3987989975,2552.8512010025,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-11-11,2025-11-07,09:30:00,1.0,NONE,,25337.45,12.41,339.16047793635136,25700.0,24950.0,75,0,50.101259372499996,1866.1487406274998,-2,AD30_02_093000_S1_NONE
2025-11-11,2025-11-07,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25337.45,12.41,339.16047793635136,25700.0,24950.0,75,1,51.349844245,-943.8498442449998,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-11-11,2025-11-07,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25337.45,12.41,339.16047793635136,25700.0,24950.0,75,1,51.376516284999994,-1003.8765162850002,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-11-11,2025-11-07,09:30:00,2.0,NONE,,25337.45,12.41,678.3209558727027,26050.0,24650.0,75,0,48.04674990249999,420.7032500975,-2,AD30_02_093000_S2_NONE
2025-11-11,2025-11-07,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25337.45,12.41,678.3209558727027,26050.0,24650.0,75,1,48.051750909999996,409.44824909,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-11-11,2025-11-07,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25337.45,12.41,678.3209558727027,26050.0,24650.0,75,0,48.04674990249999,420.7032500975,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-11-11,2025-11-07,10:00:00,1.0,NONE,,25335.8,12.41,338.3054674314973,25700.0,24950.0,75,0,49.7193351925,1596.5306648075,-2,AD30_02_100000_S1_NONE
2025-11-11,2025-11-07,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25335.8,12.41,338.3054674314973,25700.0,24950.0,75,1,50.967920064999994,-1213.4679200649996,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-11-11,2025-11-07,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25335.8,12.41,338.3054674314973,25700.0,24950.0,75,1,50.994592104999995,-1273.494592105,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-11-11,2025-11-07,10:00:00,2.0,NONE,,25335.8,12.41,676.6109348629946,26050.0,24650.0,75,0,47.94065985249999,345.8093401475,-2,AD30_02_100000_S2_NONE
2025-11-11,2025-11-07,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25335.8,12.41,676.6109348629946,26050.0,24650.0,75,1,47.94566085999999,334.55433914,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-11-11,2025-11-07,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25335.8,12.41,676.6109348629946,26050.0,24650.0,75,0,47.94065985249999,345.8093401475,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-11-11,2025-11-06,09:30:00,1.0,NONE,,25620.55,12.65,388.56934041423,26050.0,25200.0,75,0,50.87404973499999,2416.625950265,-3,AD30_03_093000_S1_NONE
2025-11-11,2025-11-06,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25620.55,12.65,388.56934041423,26050.0,25200.0,75,1,51.60086282499999,780.899137175,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-11-11,2025-11-06,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25620.55,12.65,388.56934041423,26050.0,25200.0,75,0,50.87404973499999,2416.625950265,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-11-11,2025-11-06,09:30:00,2.0,NONE,,25620.55,12.65,777.13868082846,26400.0,24800.0,75,0,48.221798484999994,544.278201515,-3,AD30_03_093000_S2_NONE
2025-11-11,2025-11-06,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25620.55,12.65,777.13868082846,26400.0,24800.0,75,0,48.221798484999994,544.278201515,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-11-11,2025-11-06,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25620.55,12.65,777.13868082846,26400.0,24800.0,75,0,48.221798484999994,544.278201515,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-11-11,2025-11-06,10:00:00,1.0,NONE,,25637.7,12.65,388.0566772494806,26050.0,25200.0,75,0,50.396644509999994,2079.60335549,-3,AD30_03_100000_S1_NONE
2025-11-11,2025-11-06,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25637.7,12.65,388.0566772494806,26050.0,25200.0,75,1,51.123457599999995,443.8765424,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-11-11,2025-11-06,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25637.7,12.65,388.0566772494806,26050.0,25200.0,75,0,50.396644509999994,2079.60335549,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-11-18,2025-11-14,09:30:00,1.0,NONE,,25827.6,12.16,338.75692273135957,26200.0,25450.0,75,0,52.31323691499999,3427.686763085,-2,AD30_02_093000_S1_NONE
2025-11-18,2025-11-14,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25827.6,12.16,338.75692273135957,26200.0,25450.0,75,1,52.97003589999999,1949.5299641,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-11-18,2025-11-14,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25827.6,12.16,338.75692273135957,26200.0,25450.0,75,1,52.55661927999999,2879.94338072,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-11-18,2025-11-14,09:30:00,2.0,NONE,,25827.6,12.16,677.5138454627191,26550.0,25150.0,75,0,48.4585306,701.5414694,-2,AD30_02_093000_S2_NONE
2025-11-18,2025-11-14,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25827.6,12.16,677.5138454627191,26550.0,25150.0,75,0,48.4585306,701.5414694,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-11-18,2025-11-14,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25827.6,12.16,677.5138454627191,26550.0,25150.0,75,0,48.4585306,701.5414694,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-11-18,2025-11-14,10:00:00,1.0,NONE,,25809.05,12.16,337.682229811902,26150.0,25450.0,75,0,52.942805709999995,3877.05719429,-2,AD30_02_100000_S1_NONE
2025-11-18,2025-11-14,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25809.05,12.16,337.682229811902,26150.0,25450.0,75,1,53.9363392,1641.0636608,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-11-18,2025-11-14,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25809.05,12.16,337.682229811902,26150.0,25450.0,75,1,53.3912293825,2867.8587706175,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-11-18,2025-11-14,10:00:00,2.0,NONE,,25809.05,12.16,675.364459623804,26500.0,25100.0,75,0,48.4780816075,720.2719183925,-2,AD30_02_100000_S2_NONE
2025-11-18,2025-11-14,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25809.05,12.16,675.364459623804,26500.0,25100.0,75,0,48.4780816075,720.2719183925,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-11-18,2025-11-14,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25809.05,12.16,675.364459623804,26500.0,25100.0,75,0,48.4780816075,720.2719183925,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-11-18,2025-11-13,09:30:00,1.0,NONE,,25874.35,12.11,375.6670873991378,26300.0,25450.0,75,0,51.346150457499995,2749.9038495425,-3,AD30_03_093000_S1_NONE
2025-11-18,2025-11-13,09:30:00,1.0,REDUCE_AT_50PCT,0.5,25874.35,12.11,375.6670873991378,26300.0,25450.0,75,2,52.4863801675,183.7636198325,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-11-18,2025-11-13,09:30:00,1.0,REDUCE_AT_75PCT,0.75,25874.35,12.11,375.6670873991378,26300.0,25450.0,75,1,52.41469906,345.08530094,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-11-18,2025-11-13,09:30:00,2.0,NONE,,25874.35,12.11,751.3341747982756,26650.0,25100.0,75,0,48.50990862249999,742.7400913775,-3,AD30_03_093000_S2_NONE
2025-11-18,2025-11-13,09:30:00,2.0,REDUCE_AT_50PCT,0.5,25874.35,12.11,751.3341747982756,26650.0,25100.0,75,0,48.50990862249999,742.7400913775,-3,AD30_03_093000_S2_REDUCE_AT_50PCT
2025-11-18,2025-11-13,09:30:00,2.0,REDUCE_AT_75PCT,0.75,25874.35,12.11,751.3341747982756,26650.0,25100.0,75,0,48.50990862249999,742.7400913775,-3,AD30_03_093000_S2_REDUCE_AT_75PCT
2025-11-18,2025-11-13,10:00:00,1.0,NONE,,25874.4,12.11,374.92120549117897,26250.0,25450.0,75,0,51.839469189999996,3098.1605308100006,-3,AD30_03_100000_S1_NONE
2025-11-18,2025-11-13,10:00:00,1.0,REDUCE_AT_50PCT,0.5,25874.4,12.11,374.92120549117897,26250.0,25450.0,75,2,53.0513800075,370.6986199925004,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-11-18,2025-11-13,10:00:00,1.0,REDUCE_AT_75PCT,0.75,25874.4,12.11,374.92120549117897,26250.0,25450.0,75,1,52.9080177925,693.3419822075005,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-11-18,2025-11-13,10:00:00,2.0,NONE,,25874.4,12.11,749.8424109823579,26650.0,25100.0,75,0,48.48338611,724.01661389,-3,AD30_03_100000_S2_NONE
2025-11-18,2025-11-13,10:00:00,2.0,REDUCE_AT_50PCT,0.5,25874.4,12.11,749.8424109823579,26650.0,25100.0,75,0,48.48338611,724.01661389,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-11-18,2025-11-13,10:00:00,2.0,REDUCE_AT_75PCT,0.75,25874.4,12.11,749.8424109823579,26650.0,25100.0,75,0,48.48338611,724.01661389,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
2025-11-25,2025-11-21,09:30:00,1.0,NONE,,26150.35,12.14,342.42600972086126,26500.0,25800.0,75,0,50.9287617625,2450.3212382375,-2,AD30_02_093000_S1_NONE
2025-11-25,2025-11-21,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26150.35,12.14,342.42600972086126,26500.0,25800.0,75,1,51.50887863249999,1144.7411213675,-2,AD30_02_093000_S1_REDUCE_AT_50PCT
2025-11-25,2025-11-21,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26150.35,12.14,342.42600972086126,26500.0,25800.0,75,1,50.9387637775,2427.8112362225,-2,AD30_02_093000_S1_REDUCE_AT_75PCT
2025-11-25,2025-11-21,09:30:00,2.0,NONE,,26150.35,12.14,684.8520194417225,26850.0,25450.0,75,0,48.11040393249999,465.6395960675,-2,AD30_02_093000_S2_NONE
2025-11-25,2025-11-21,09:30:00,2.0,REDUCE_AT_50PCT,0.5,26150.35,12.14,684.8520194417225,26850.0,25450.0,75,0,48.11040393249999,465.6395960675,-2,AD30_02_093000_S2_REDUCE_AT_50PCT
2025-11-25,2025-11-21,09:30:00,2.0,REDUCE_AT_75PCT,0.75,26150.35,12.14,684.8520194417225,26850.0,25450.0,75,0,48.11040393249999,465.6395960675,-2,AD30_02_093000_S2_REDUCE_AT_75PCT
2025-11-25,2025-11-21,10:00:00,1.0,NONE,,26117.05,12.14,341.15003505413875,26500.0,25750.0,75,0,50.30813497,2012.19186503,-2,AD30_02_100000_S1_NONE
2025-11-25,2025-11-21,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26117.05,12.14,341.15003505413875,26500.0,25750.0,75,1,50.634867459999995,1276.86513254,-2,AD30_02_100000_S1_REDUCE_AT_50PCT
2025-11-25,2025-11-21,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26117.05,12.14,341.15003505413875,26500.0,25750.0,75,0,50.30813497,2012.19186503,-2,AD30_02_100000_S1_REDUCE_AT_75PCT
2025-11-25,2025-11-21,10:00:00,2.0,NONE,,26117.05,12.14,682.3000701082775,26800.0,25400.0,75,0,48.067967912499995,435.68203208750003,-2,AD30_02_100000_S2_NONE
2025-11-25,2025-11-21,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26117.05,12.14,682.3000701082775,26800.0,25400.0,75,0,48.067967912499995,435.68203208750003,-2,AD30_02_100000_S2_REDUCE_AT_50PCT
2025-11-25,2025-11-21,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26117.05,12.14,682.3000701082775,26800.0,25400.0,75,0,48.067967912499995,435.68203208750003,-2,AD30_02_100000_S2_REDUCE_AT_75PCT
2025-11-25,2025-11-20,09:30:00,1.0,NONE,,26107.6,11.97,374.6714979258479,26500.0,25700.0,75,0,51.47876301999999,2843.52123698,-3,AD30_03_093000_S1_NONE
2025-11-25,2025-11-20,09:30:00,1.0,REDUCE_AT_50PCT,0.5,26107.6,11.97,374.6714979258479,26500.0,25700.0,75,1,51.893846642499994,1909.3561533575,-3,AD30_03_093000_S1_REDUCE_AT_50PCT
2025-11-25,2025-11-20,09:30:00,1.0,REDUCE_AT_75PCT,0.75,26107.6,11.97,374.6714979258479,26500.0,25700.0,75,0,51.47876301999999,2843.52123698,-3,AD30_03_093000_S1_REDUCE_AT_75PCT
2025-11-25,2025-11-20,10:00:00,1.0,NONE,,26082.55,11.97,373.5680908021291,26500.0,25700.0,75,0,51.81825118,3083.18174882,-3,AD30_03_100000_S1_NONE
2025-11-25,2025-11-20,10:00:00,1.0,REDUCE_AT_50PCT,0.5,26082.55,11.97,373.5680908021291,26500.0,25700.0,75,1,51.823252187499996,3071.9267478125,-3,AD30_03_100000_S1_REDUCE_AT_50PCT
2025-11-25,2025-11-20,10:00:00,1.0,REDUCE_AT_75PCT,0.75,26082.55,11.97,373.5680908021291,26500.0,25700.0,75,0,51.81825118,3083.18174882,-3,AD30_03_100000_S1_REDUCE_AT_75PCT
2025-11-25,2025-11-20,10:00:00,2.0,NONE,,26082.55,11.97,747.1361816042582,26850.0,25300.0,75,0,48.327888535,619.172111465,-3,AD30_03_100000_S2_NONE
2025-11-25,2025-11-20,10:00:00,2.0,REDUCE_AT_50PCT,0.5,26082.55,11.97,747.1361816042582,26850.0,25300.0,75,0,48.327888535,619.172111465,-3,AD30_03_100000_S2_REDUCE_AT_50PCT
2025-11-25,2025-11-20,10:00:00,2.0,REDUCE_AT_75PCT,0.75,26082.55,11.97,747.1361816042582,26850.0,25300.0,75,0,48.327888535,619.172111465,-3,AD30_03_100000_S2_REDUCE_AT_75PCT
