entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
WED,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,20,20,20,4460.473423081226,6706.967841791249,0.55,1.496908572248663,-128415.46389391998,-30638.087414666512,-42838.1327319585,1.0,26633.043125000004,75467.43750000003,92387.75000000004,3178.281538375505,89209.46846162452,0.0344015471572313,False,stress,3,train
WED,11:00,nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,4456.155343019856,6351.691016731051,0.7,1.6473236532032498,-69971.941989077,-30979.0052699182,-39438.1551330055,1.0,17390.660624999997,38588.06250000002,91928.85,2805.743139602901,89123.10686039712,0.0305208119061959,False,stress,3,train
THU,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,17,17,17,4400.95921623466,7894.8310048395,0.7647058823529411,1.6367980728222558,-72392.407700468,-34409.1225054814,-39174.67275815499,1.0,15791.73088235294,25729.437499999975,77208.3,2391.993324010804,74816.30667598918,0.0309810386190448,False,stress,3,train
WED,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,4359.831744231079,5246.6313754188,0.7,2.3565971319028325,-41575.90082660751,-20538.21667057548,-21065.432349668503,1.0,15728.764999999994,28159.625000000025,89728.59999999999,2531.965115378397,87196.63488462158,0.0282180387900669,False,stress,3,train
MON,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4343.0141958040285,2132.30157591375,1.0,inf,0.0,918.22913009765,720.0873384115,1.0,22509.590277777777,33840.95000000002,80096.25,1921.9944755274996,78174.25552447252,0.0239960606835838,False,stress,3,train
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,17,17,17,4310.361653975235,1981.466801502,1.0,inf,0.0,571.4430582205999,418.264881313,1.0,23949.297794117647,36987.43750000002,75094.5,1818.351882421,73276.14811757901,0.0242141818964238,False,stress,3,train
MON,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,18,4293.859966862833,2248.042148891,1.0,inf,0.0,1051.3652216257,868.8576053035,1.0,23084.05486111111,33465.25,79228.5,1939.0205964690017,77289.479403531,0.0244737764373805,False,stress,3,train
FRI,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,18,18,18,4241.990435780722,10117.3474613545,0.6666666666666666,1.489509361956641,-125358.583901898,-53522.0388577319,-60644.257920492,1.0,23406.61736111111,50526.93749999998,79072.50000000001,2716.6721559470034,76355.827844053,0.0343567252325018,False,stress,3,train
WED,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,4177.000080020211,6821.21243507875,0.65,1.5754040701118277,-71864.0118007805,-32338.342217829024,-39924.9655476805,1.0,17804.003749999996,38588.06250000002,86390.2,2850.1983995958026,83540.00160040421,0.0329921495678422,False,stress,3,train
FRI,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,18,4175.5255911605545,2082.0233177765,1.0,inf,0.0,666.0462467072251,525.3631725415,1.0,22865.02291666667,34968.04999999999,77044.5,1885.039359110001,75159.46064089,0.0244668906814892,False,stress,3,train
WED,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,20,20,20,4109.246975534355,2030.7081803445003,1.0,inf,0.0,468.19665176982505,306.9725449905,1.0,25162.88125,36890.10000000001,84317.35,2132.410489312904,82184.9395106871,0.025290293033556,False,stress,3,train
MON,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,18,4087.2308191099446,2303.8362079,1.0,inf,0.0,1156.67818771715,1151.72590609,1.0,22750.65902777777,33903.35000000001,75478.0,1907.8452560209976,73570.15474397899,0.0252768390262195,False,stress,3,train
THU,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,17,17,17,4080.951900788123,8631.442719875,0.7058823529411765,1.5719087688043674,-74495.42869186398,-35425.5826513228,-40284.60050361399,1.0,16170.623529411763,26992.874999999975,71778.84999999999,2402.6676866019016,69376.18231339811,0.0334731983948182,False,stress,3,train
TUE,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,17,17,17,4049.926388759265,2316.8254985455005,1.0,inf,0.0,594.8123749134,509.124074777,1.0,25364.15661764706,40115.39999999999,70606.25,1757.5013910924986,68848.74860890751,0.024891583834186,False,stress,3,train
WED,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,20,20,20,4047.378668004335,1577.61500444875,1.0,inf,0.0,715.604798046275,453.9522277805,1.0,24382.483124999995,36193.29999999998,83006.95000000001,2059.3766399132974,80947.5733600867,0.0248096893081036,False,stress,3,train
FRI,11:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,18,18,18,4046.969706750061,9303.41793370875,0.7777777777777778,1.8110447645982632,-82575.468067636,-36799.21802181525,-47699.8997652505,1.0,20242.76041666667,32334.89999999999,75217.35,2371.8952784989,72845.4547215011,0.0315338851807315,False,stress,3,train
TUE,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,17,17,17,4045.67100869,2316.8254985455005,1.0,inf,0.0,580.3440826779,436.7826135995,1.0,25576.524999999998,40115.39999999999,70557.5,1781.0928522699987,68776.40714773,0.0252431400243772,False,stress,3,train
WED,10:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,20,20,20,4009.685524706776,5676.21086779775,0.55,1.6537237953878878,-58263.030570595976,-23990.78184855979,-27446.68080767499,1.0,17562.415,38467.000000000015,83014.75000000001,2821.039505864491,80193.71049413554,0.0339823887425366,False,stress,3,train
TUE,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,17,17,17,3991.368717076824,2040.965918413,1.0,inf,0.0,627.2664025584,567.541324538,1.0,25246.955882352944,39831.35000000001,69608.5,1755.231809694002,67853.26819030599,0.0252157683284943,False,stress,3,train
WED,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,20,20,20,3982.980435956056,1814.8927689322504,1.0,inf,0.0,470.5155637229,353.35078405199994,1.0,24417.2175,36890.10000000001,81717.35,2057.7412808789013,79659.6087191211,0.025181204247065,False,stress,3,train
WED,10:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,20,20,20,3946.4469815148495,4911.918516758,0.55,1.6584661878952986,-54144.626293420486,-23909.32223917084,-25817.488619895998,1.0,17433.6175,38467.000000000015,81731.00000000001,2802.060369702999,78928.93963029701,0.0342839359570175,False,stress,3,train
THU,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,17,17,17,3942.0922572295,1911.131532212,1.0,inf,0.0,427.1610721935,397.8377804255,1.0,24181.37647058824,37392.87499999998,68857.75,1842.1816270985,67015.56837290149,0.026753439185836,False,stress,3,train
TUE,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,17,17,17,3917.634949163912,1758.6098167555003,1.0,inf,0.0,581.978852863,537.341763531,1.0,25457.28823529412,40205.10000000001,68376.75,1776.955864213498,66599.79413578649,0.0259877204490341,False,stress,3,train
TUE,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,17,17,17,3917.2531370739703,1758.6098167555003,1.0,inf,0.0,580.6806917572001,530.850958002,1.0,25457.28823529412,40205.10000000001,68370.25,1776.9466697424982,66593.30333025749,0.0259900566363659,False,stress,3,train
TUE,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,17,17,17,3849.661796746382,2040.965918413,1.0,inf,0.0,612.7981103229,495.1998633605,1.0,25459.53455882353,39831.35000000001,67219.75,1775.4994553115012,65444.25054468849,0.0264133599918402,False,stress,3,train
THU,10:00,nearest_weekly,sigma1,touch,add_short,no_stop,17,17,17,3750.088881117189,4544.036087207,0.7647058823529411,1.7028621543349856,-59251.031727665,-27855.7382651668,-32575.145194942,1.0,14956.04117647059,25035.562500000025,65995.8,2244.289021007799,63751.51097899222,0.0340065431589252,False,stress,3,train
THU,10:00,nearest_weekly,delta020,touch,add_short,no_stop,17,17,17,3725.6269394907695,8699.5961779295,0.7058823529411765,1.5087909642019597,-76137.602490701,-34844.6555564773,-43442.377393472496,1.0,15989.550735294117,26992.874999999975,65701.35,2365.692028656904,63335.65797134309,0.0360067491559443,False,stress,3,train
FRI,11:00,second_nearest_weekly,delta020,touch,add_short,no_stop,18,18,18,3685.9446029872506,10781.780002155,0.6666666666666666,1.430712763323944,-126730.06440811847,-53925.57442952125,-62801.1142948465,1.0,22824.000694444447,35272.899999999994,69007.25,2660.2471462295,66347.00285377051,0.0385502558967282,False,stress,3,train
