trade_date,expiry,spot_0930,atm,lot_size,entry_time,exit_time,gross_pnl_raw,slippage_cost,transaction_costs,total_costs,gross_pnl,net_pnl,legs,week
2021-10-22,2021-10-28,18279.8,18300,50,2021-10-22 09:30:00,2021-10-22 15:10:00,259.9999999999992,100.0000000000008,170.84637692,270.8463769200008,159.9999999999984,-10.846376920001603,"[{""side"":""CE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":56.7,""exit_price_raw"":28.4,""entry_price_exec"":56.900000000000006,""exit_price_exec"":28.2,""raw_pnl"":-2830.0000000000005,""execution_pnl"":-2870.0000000000005,""slippage_cost"":40.0,""transaction_costs"":53.71838434000001},{""side"":""PE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":73.95,""exit_price_raw"":112.8,""entry_price_exec"":74.15,""exit_price_exec"":112.6,""raw_pnl"":3884.9999999999995,""execution_pnl"":3844.999999999999,""slippage_cost"":40.000000000000455,""transaction_costs"":66.42387245},{""side"":""PE"",""strike"":17900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":34.0,""exit_price_raw"":49.9,""entry_price_exec"":33.8,""exit_price_exec"":50.1,""raw_pnl"":-794.9999999999999,""execution_pnl"":-815.0000000000002,""slippage_cost"":20.00000000000034,""transaction_costs"":50.70412013}]",2021-10-18/2021-10-24
2021-10-25,2021-10-28,18081.15,18100,50,2021-10-25 09:30:00,2021-10-25 15:10:00,-2727.5000000000005,100.00000000000102,163.65989080499997,263.659890805001,-2827.5000000000014,-2991.1598908050014,"[{""side"":""CE"",""strike"":18300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":61.7,""exit_price_raw"":58.25,""entry_price_exec"":61.900000000000006,""exit_price_exec"":58.05,""raw_pnl"":-345.0000000000003,""execution_pnl"":-385.00000000000085,""slippage_cost"":40.00000000000057,""transaction_costs"":58.16303533},{""side"":""PE"",""strike"":17900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":70.55,""exit_price_raw"":38.05,""entry_price_exec"":70.75,""exit_price_exec"":37.849999999999994,""raw_pnl"":-3250.0,""execution_pnl"":-3290.0000000000005,""slippage_cost"":40.000000000000455,""transaction_costs"":55.69908924},{""side"":""PE"",""strike"":17700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":32.2,""exit_price_raw"":14.85,""entry_price_exec"":32.0,""exit_price_exec"":15.049999999999999,""raw_pnl"":867.5000000000001,""execution_pnl"":847.5000000000001,""slippage_cost"":20.0,""transaction_costs"":49.797766235}]",2021-10-25/2021-10-31
2021-10-26,2021-10-28,18233.4,18250,50,2021-10-26 09:30:00,2021-10-26 15:10:00,-2560.0,100.00000000000017,153.95545912,253.95545912000017,-2660.0000000000005,-2813.9554591200003,"[{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":36.35,""exit_price_raw"":28.25,""entry_price_exec"":36.550000000000004,""exit_price_exec"":28.05,""raw_pnl"":-810.0000000000001,""execution_pnl"":-850.0000000000003,""slippage_cost"":40.00000000000023,""transaction_costs"":52.79253964},{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":45.75,""exit_price_raw"":23.0,""entry_price_exec"":45.95,""exit_price_exec"":22.8,""raw_pnl"":-2275.0,""execution_pnl"":-2315.0,""slippage_cost"":40.0,""transaction_costs"":52.46777125},{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":18.7,""exit_price_raw"":8.2,""entry_price_exec"":18.5,""exit_price_exec"":8.399999999999999,""raw_pnl"":525.0,""execution_pnl"":505.00000000000006,""slippage_cost"":19.999999999999943,""transaction_costs"":48.695148229999994}]",2021-10-25/2021-10-31
2021-10-27,2021-10-28,18308.8,18300,50,2021-10-27 09:30:00,2021-10-27 15:10:00,-1719.9999999999998,100.00000000000003,148.06526627,248.06526627000002,-1820.0,-1968.06526627,"[{""side"":""CE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":21.2,""exit_price_raw"":4.9,""entry_price_exec"":21.4,""exit_price_exec"":4.7,""raw_pnl"":-1629.9999999999998,""execution_pnl"":-1670.0,""slippage_cost"":40.00000000000023,""transaction_costs"":48.81613374},{""side"":""PE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":25.0,""exit_price_raw"":21.55,""entry_price_exec"":25.2,""exit_price_exec"":21.35,""raw_pnl"":-344.99999999999994,""execution_pnl"":-384.9999999999998,""slippage_cost"":39.99999999999983,""transaction_costs"":51.34025577},{""side"":""PE"",""strike"":17900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":8.95,""exit_price_raw"":3.85,""entry_price_exec"":8.75,""exit_price_exec"":4.05,""raw_pnl"":254.99999999999997,""execution_pnl"":235.0,""slippage_cost"":19.99999999999997,""transaction_costs"":47.90887676}]",2021-10-25/2021-10-31
2021-10-28,2021-10-28,18130.3,18150,50,2021-10-28 09:30:00,2021-10-28 15:10:00,5310.0,100.0,151.66072307000002,251.66072307000002,5210.0,5058.33927693,"[{""side"":""CE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.25,""exit_price_raw"":0.25,""entry_price_exec"":5.45,""exit_price_exec"":0.04999999999999999,""raw_pnl"":-500.0,""execution_pnl"":-540.0,""slippage_cost"":40.0,""transaction_costs"":47.4493437},{""side"":""PE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":8.7,""exit_price_raw"":65.95,""entry_price_exec"":8.899999999999999,""exit_price_exec"":65.75,""raw_pnl"":5725.0,""execution_pnl"":5685.0,""slippage_cost"":40.0,""transaction_costs"":56.89619631},{""side"":""PE"",""strike"":17750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.75,""exit_price_raw"":0.05,""entry_price_exec"":1.55,""exit_price_exec"":0.25,""raw_pnl"":85.0,""execution_pnl"":65.0,""slippage_cost"":20.0,""transaction_costs"":47.315183059999995}]",2021-10-25/2021-10-31
2021-11-01,2021-11-11,17746.35,17750,50,2021-11-01 09:30:00,2021-11-01 15:10:00,3382.5,100.00000000000045,193.686623215,293.68662321500045,3282.5,3088.813376785,"[{""side"":""CE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":127.7,""exit_price_raw"":207.0,""entry_price_exec"":127.9,""exit_price_exec"":206.8,""raw_pnl"":7930.0,""execution_pnl"":7890.000000000001,""slippage_cost"":39.99999999999909,""transaction_costs"":82.13815298},{""side"":""PE"",""strike"":17550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":114.0,""exit_price_raw"":49.3,""entry_price_exec"":114.2,""exit_price_exec"":49.099999999999994,""raw_pnl"":-6470.0,""execution_pnl"":-6510.000000000001,""slippage_cost"":40.00000000000091,""transaction_costs"":59.22194022},{""side"":""PE"",""strike"":17350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":64.45,""exit_price_raw"":26.0,""entry_price_exec"":64.25,""exit_price_exec"":26.2,""raw_pnl"":1922.5000000000002,""execution_pnl"":1902.4999999999998,""slippage_cost"":20.000000000000455,""transaction_costs"":52.326530015}]",2021-11-01/2021-11-07
2021-11-02,2021-11-11,17973.25,17950,50,2021-11-02 09:30:00,2021-11-02 15:10:00,-2587.5000000000005,100.0000000000012,177.54996138500002,277.5499613850012,-2687.500000000002,-2865.049961385002,"[{""side"":""CE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":106.95,""exit_price_raw"":71.05,""entry_price_exec"":107.15,""exit_price_exec"":70.85,""raw_pnl"":-3590.0000000000005,""execution_pnl"":-3630.000000000001,""slippage_cost"":40.000000000000455,""transaction_costs"":61.9851552},{""side"":""PE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":83.0,""exit_price_raw"":94.75,""entry_price_exec"":83.2,""exit_price_exec"":94.55,""raw_pnl"":1175.0,""execution_pnl"":1134.9999999999995,""slippage_cost"":40.000000000000455,""transaction_costs"":64.27294185},{""side"":""PE"",""strike"":17550,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":43.3,""exit_price_raw"":46.75,""entry_price_exec"":43.099999999999994,""exit_price_exec"":46.95,""raw_pnl"":-172.50000000000014,""execution_pnl"":-192.50000000000043,""slippage_cost"":20.000000000000284,""transaction_costs"":51.291864335}]",2021-11-01/2021-11-07
2021-11-03,2021-11-11,17966.8,17950,50,2021-11-03 09:30:00,2021-11-03 15:10:00,-2417.5,100.00000000000148,168.420729445,268.4207294450015,-2517.500000000002,-2685.9207294450016,"[{""side"":""CE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":77.9,""exit_price_raw"":35.05,""entry_price_exec"":78.10000000000001,""exit_price_exec"":34.849999999999994,""raw_pnl"":-4285.000000000001,""execution_pnl"":-4325.000000000002,""slippage_cost"":40.00000000000091,""transaction_costs"":55.601461529999995},{""side"":""PE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":66.0,""exit_price_raw"":88.65,""entry_price_exec"":66.2,""exit_price_exec"":88.45,""raw_pnl"":2265.0000000000005,""execution_pnl"":2225.0,""slippage_cost"":40.000000000000455,""transaction_costs"":62.65436831000001},{""side"":""PE"",""strike"":17550,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":30.1,""exit_price_raw"":38.05,""entry_price_exec"":29.900000000000002,""exit_price_exec"":38.25,""raw_pnl"":-397.4999999999998,""execution_pnl"":-417.4999999999999,""slippage_cost"":20.000000000000114,""transaction_costs"":50.164899604999995}]",2021-11-01/2021-11-07
2021-11-08,2021-11-11,17837.7,17850,50,2021-11-08 09:30:00,2021-11-08 15:10:00,4455.0,99.99999999999898,167.32233860000002,267.322338599999,4355.000000000001,4187.677661400001,"[{""side"":""CE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":48.45,""exit_price_raw"":129.0,""entry_price_exec"":48.650000000000006,""exit_price_exec"":128.8,""raw_pnl"":8055.0,""execution_pnl"":8015.000000000001,""slippage_cost"":39.99999999999909,""transaction_costs"":67.58185583000001},{""side"":""PE"",""strike"":17650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":53.5,""exit_price_raw"":10.7,""entry_price_exec"":53.7,""exit_price_exec"":10.5,""raw_pnl"":-4280.0,""execution_pnl"":-4320.0,""slippage_cost"":40.0,""transaction_costs"":51.072408280000005},{""side"":""PE"",""strike"":17450,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":19.15,""exit_price_raw"":5.55,""entry_price_exec"":18.95,""exit_price_exec"":5.75,""raw_pnl"":679.9999999999999,""execution_pnl"":660.0,""slippage_cost"":19.999999999999886,""transaction_costs"":48.668074489999995}]",2021-11-08/2021-11-14
2021-11-09,2021-11-11,18074.05,18050,50,2021-11-09 09:30:00,2021-11-09 15:10:00,-1957.5,100.00000000000009,151.182533255,251.1825332550001,-2057.5000000000005,-2208.6825332550006,"[{""side"":""CE"",""strike"":18250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":32.6,""exit_price_raw"":16.95,""entry_price_exec"":32.800000000000004,""exit_price_exec"":16.75,""raw_pnl"":-1565.0000000000002,""execution_pnl"":-1605.0000000000005,""slippage_cost"":40.00000000000023,""transaction_costs"":51.02741596999999},{""side"":""PE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":30.6,""exit_price_raw"":24.6,""entry_price_exec"":30.8,""exit_price_exec"":24.400000000000002,""raw_pnl"":-600.0,""execution_pnl"":-639.9999999999999,""slippage_cost"":39.999999999999886,""transaction_costs"":52.020627680000004},{""side"":""PE"",""strike"":17650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":11.15,""exit_price_raw"":7.0,""entry_price_exec"":10.950000000000001,""exit_price_exec"":7.2,""raw_pnl"":207.50000000000003,""execution_pnl"":187.50000000000006,""slippage_cost"":19.99999999999997,""transaction_costs"":48.134489605}]",2021-11-08/2021-11-14
2021-11-10,2021-11-11,17945.35,17950,50,2021-11-10 09:30:00,2021-11-10 15:10:00,-1642.4999999999998,100.00000000000011,147.02691816499998,247.0269181650001,-1742.5,-1889.526918165,"[{""side"":""CE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":17.1,""exit_price_raw"":17.55,""entry_price_exec"":17.3,""exit_price_exec"":17.35,""raw_pnl"":44.99999999999993,""execution_pnl"":5.000000000000071,""slippage_cost"":39.99999999999986,""transaction_costs"":50.42326031},{""side"":""PE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":23.95,""exit_price_raw"":4.9,""entry_price_exec"":24.15,""exit_price_exec"":4.7,""raw_pnl"":-1904.9999999999998,""execution_pnl"":-1945.0,""slippage_cost"":40.00000000000023,""transaction_costs"":48.938380589999994},{""side"":""PE"",""strike"":17550,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.15,""exit_price_raw"":1.8,""entry_price_exec"":5.95,""exit_price_exec"":2.0,""raw_pnl"":217.50000000000003,""execution_pnl"":197.5,""slippage_cost"":20.00000000000003,""transaction_costs"":47.665277265}]",2021-11-08/2021-11-14
2021-11-11,2021-11-11,17933.0,17950,50,2021-11-11 09:30:00,2021-11-11 15:10:00,-877.5,90.0,142.136983055,232.136983055,-967.5,-1109.636983055,"[{""side"":""CE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.75,""exit_price_raw"":0.15,""entry_price_exec"":3.95,""exit_price_exec"":0.0,""raw_pnl"":-360.0,""execution_pnl"":-395.0,""slippage_cost"":35.0,""transaction_costs"":47.37559093},{""side"":""PE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.95,""exit_price_raw"":0.15,""entry_price_exec"":6.15,""exit_price_exec"":0.0,""raw_pnl"":-580.0,""execution_pnl"":-615.0,""slippage_cost"":35.0,""transaction_costs"":47.47338841},{""side"":""PE"",""strike"":17550,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.35,""exit_price_raw"":0.1,""entry_price_exec"":1.1500000000000001,""exit_price_exec"":0.30000000000000004,""raw_pnl"":62.5,""execution_pnl"":42.50000000000001,""slippage_cost"":19.999999999999993,""transaction_costs"":47.288003715}]",2021-11-08/2021-11-14
2021-11-12,2021-11-18,17984.35,18000,50,2021-11-12 09:30:00,2021-11-12 15:10:00,274.9999999999996,100.0000000000004,161.15396463,261.15396463000036,174.9999999999992,13.846035369999214,"[{""side"":""CE"",""strike"":18200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":41.95,""exit_price_raw"":66.3,""entry_price_exec"":42.150000000000006,""exit_price_exec"":66.1,""raw_pnl"":2434.9999999999995,""execution_pnl"":2394.999999999999,""slippage_cost"":40.000000000000455,""transaction_costs"":58.42378054999999},{""side"":""PE"",""strike"":17800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":55.3,""exit_price_raw"":28.65,""entry_price_exec"":55.5,""exit_price_exec"":28.45,""raw_pnl"":-2665.0,""execution_pnl"":-2705.0,""slippage_cost"":40.0,""transaction_costs"":53.691512929999995},{""side"":""PE"",""strike"":17600,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":22.3,""exit_price_raw"":12.2,""entry_price_exec"":22.1,""exit_price_exec"":12.399999999999999,""raw_pnl"":505.00000000000006,""execution_pnl"":485.0000000000001,""slippage_cost"":19.999999999999943,""transaction_costs"":49.03867115}]",2021-11-08/2021-11-14
2021-11-15,2021-11-18,18173.05,18150,50,2021-11-15 09:30:00,2021-11-15 15:10:00,-1007.5000000000005,100.00000000000038,154.060071655,254.0600716550004,-1107.500000000001,-1261.560071655001,"[{""side"":""CE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":37.2,""exit_price_raw"":23.8,""entry_price_exec"":37.400000000000006,""exit_price_exec"":23.6,""raw_pnl"":-1340.0000000000002,""execution_pnl"":-1380.0000000000005,""slippage_cost"":40.00000000000023,""transaction_costs"":52.2008574},{""side"":""PE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":31.8,""exit_price_raw"":34.9,""entry_price_exec"":32.0,""exit_price_exec"":34.699999999999996,""raw_pnl"":309.9999999999998,""execution_pnl"":269.99999999999955,""slippage_cost"":40.00000000000023,""transaction_costs"":53.53094177999999},{""side"":""PE"",""strike"":17750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":12.35,""exit_price_raw"":11.9,""entry_price_exec"":12.15,""exit_price_exec"":12.1,""raw_pnl"":22.499999999999964,""execution_pnl"":2.5000000000000355,""slippage_cost"":19.99999999999993,""transaction_costs"":48.328272475000006}]",2021-11-15/2021-11-21
2021-11-16,2021-11-18,18092.1,18100,50,2021-11-16 09:30:00,2021-11-16 15:10:00,-1580.0,100.00000000000031,151.27963886,251.27963886000032,-1680.0000000000005,-1831.2796388600004,"[{""side"":""CE"",""strike"":18300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":25.25,""exit_price_raw"":9.3,""entry_price_exec"":25.45,""exit_price_exec"":9.100000000000001,""raw_pnl"":-1595.0,""execution_pnl"":-1634.9999999999998,""slippage_cost"":39.99999999999977,""transaction_costs"":49.61856497},{""side"":""PE"",""strike"":17900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":35.4,""exit_price_raw"":32.8,""entry_price_exec"":35.6,""exit_price_exec"":32.599999999999994,""raw_pnl"":-260.0000000000001,""execution_pnl"":-300.0000000000007,""slippage_cost"":40.00000000000057,""transaction_costs"":53.39392188},{""side"":""PE"",""strike"":17700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":12.9,""exit_price_raw"":7.4,""entry_price_exec"":12.700000000000001,""exit_price_exec"":7.6000000000000005,""raw_pnl"":275.0,""execution_pnl"":255.00000000000003,""slippage_cost"":19.99999999999997,""transaction_costs"":48.267152010000004}]",2021-11-15/2021-11-21
2021-11-17,2021-11-18,17966.9,17950,50,2021-11-17 09:30:00,2021-11-17 15:10:00,-1590.0,99.99999999999977,146.18094254,246.18094253999976,-1689.9999999999995,-1836.1809425399995,"[{""side"":""CE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":17.4,""exit_price_raw"":7.0,""entry_price_exec"":17.599999999999998,""exit_price_exec"":6.8,""raw_pnl"":-1039.9999999999998,""execution_pnl"":-1079.9999999999998,""slippage_cost"":40.0,""transaction_costs"":48.94426296},{""side"":""PE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":18.6,""exit_price_raw"":11.55,""entry_price_exec"":18.8,""exit_price_exec"":11.350000000000001,""raw_pnl"":-705.0000000000001,""execution_pnl"":-744.9999999999999,""slippage_cost"":39.99999999999977,""transaction_costs"":49.64122001},{""side"":""PE"",""strike"":17550,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.1,""exit_price_raw"":2.0,""entry_price_exec"":4.8999999999999995,""exit_price_exec"":2.2,""raw_pnl"":154.99999999999997,""execution_pnl"":134.99999999999997,""slippage_cost"":20.0,""transaction_costs"":47.59545957}]",2021-11-15/2021-11-21
2021-11-18,2021-11-18,17881.8,17900,50,2021-11-18 09:30:00,2021-11-18 15:10:00,-937.5,100.00000000000006,142.237815485,242.23781548500006,-1037.5,-1179.737815485,"[{""side"":""CE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.55,""exit_price_raw"":0.2,""entry_price_exec"":3.75,""exit_price_exec"":0.0,""raw_pnl"":-334.99999999999994,""execution_pnl"":-375.0,""slippage_cost"":40.00000000000006,""transaction_costs"":47.36670025},{""side"":""PE"",""strike"":17700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.2,""exit_price_raw"":0.5,""entry_price_exec"":7.4,""exit_price_exec"":0.3,""raw_pnl"":-670.0,""execution_pnl"":-710.0,""slippage_cost"":40.0,""transaction_costs"":47.571391180000006},{""side"":""PE"",""strike"":17500,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.5,""exit_price_raw"":0.15,""entry_price_exec"":1.3,""exit_price_exec"":0.35,""raw_pnl"":67.5,""execution_pnl"":47.5,""slippage_cost"":20.0,""transaction_costs"":47.299724055}]",2021-11-15/2021-11-21
2021-11-22,2021-11-25,17630.65,17650,50,2021-11-22 09:30:00,2021-11-22 15:10:00,902.5,100.00000000000136,168.55761805499998,268.55761805500134,802.4999999999986,633.9423819449987,"[{""side"":""CE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":52.1,""exit_price_raw"":13.1,""entry_price_exec"":52.300000000000004,""exit_price_exec"":12.9,""raw_pnl"":-3900.0,""execution_pnl"":-3940.0000000000005,""slippage_cost"":40.000000000000455,""transaction_costs"":51.349661680000004},{""side"":""PE"",""strike"":17450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":59.8,""exit_price_raw"":122.05,""entry_price_exec"":60.0,""exit_price_exec"":121.85,""raw_pnl"":6225.0,""execution_pnl"":6184.999999999999,""slippage_cost"":40.00000000000091,""transaction_costs"":67.10330078999999},{""side"":""PE"",""strike"":17250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":24.55,""exit_price_raw"":53.0,""entry_price_exec"":24.35,""exit_price_exec"":53.2,""raw_pnl"":-1422.5,""execution_pnl"":-1442.5,""slippage_cost"":20.0,""transaction_costs"":50.104655585}]",2021-11-22/2021-11-28
2021-11-23,2021-11-25,17339.35,17350,50,2021-11-23 09:30:00,2021-11-23 15:10:00,310.0,100.00000000000102,158.9911824,258.99118240000104,209.99999999999898,51.00881759999896,"[{""side"":""CE"",""strike"":17550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":38.2,""exit_price_raw"":70.0,""entry_price_exec"":38.400000000000006,""exit_price_exec"":69.8,""raw_pnl"":3179.9999999999995,""execution_pnl"":3139.999999999999,""slippage_cost"":40.000000000000455,""transaction_costs"":58.78045788},{""side"":""PE"",""strike"":17150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":50.65,""exit_price_raw"":12.55,""entry_price_exec"":50.85,""exit_price_exec"":12.350000000000001,""raw_pnl"":-3809.9999999999995,""execution_pnl"":-3850.0,""slippage_cost"":40.000000000000455,""transaction_costs"":51.20740488},{""side"":""PE"",""strike"":16950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":24.0,""exit_price_raw"":5.2,""entry_price_exec"":23.8,""exit_price_exec"":5.4,""raw_pnl"":940.0,""execution_pnl"":919.9999999999999,""slippage_cost"":20.000000000000114,""transaction_costs"":49.00331964}]",2021-11-22/2021-11-28
2021-11-24,2021-11-25,17552.95,17550,50,2021-11-24 09:30:00,2021-11-24 15:10:00,-230.00000000000023,99.99999999999969,148.64848617,248.6484861699997,-329.99999999999994,-478.64848616999996,"[{""side"":""CE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":14.7,""exit_price_raw"":2.75,""entry_price_exec"":14.899999999999999,""exit_price_exec"":2.55,""raw_pnl"":-1195.0,""execution_pnl"":-1234.9999999999998,""slippage_cost"":39.99999999999977,""transaction_costs"":48.22306182999999},{""side"":""PE"",""strike"":17350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":22.35,""exit_price_raw"":31.2,""entry_price_exec"":22.55,""exit_price_exec"":31.0,""raw_pnl"":884.9999999999998,""execution_pnl"":844.9999999999999,""slippage_cost"":39.999999999999886,""transaction_costs"":52.587479570000006},{""side"":""PE"",""strike"":17150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.35,""exit_price_raw"":5.75,""entry_price_exec"":7.1499999999999995,""exit_price_exec"":5.95,""raw_pnl"":79.99999999999999,""execution_pnl"":59.999999999999964,""slippage_cost"":20.00000000000002,""transaction_costs"":47.83794477}]",2021-11-22/2021-11-28
2021-11-25,2021-11-25,17382.9,17400,50,2021-11-25 09:30:00,2021-11-25 15:10:00,-1552.5,100.0,142.62739564499998,242.62739564499998,-1652.5,-1795.127395645,"[{""side"":""CE"",""strike"":17600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.25,""exit_price_raw"":0.2,""entry_price_exec"":3.45,""exit_price_exec"":0.0,""raw_pnl"":-305.0,""execution_pnl"":-345.0,""slippage_cost"":40.0,""transaction_costs"":47.35336423},{""side"":""PE"",""strike"":17200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":14.25,""exit_price_raw"":0.2,""entry_price_exec"":14.45,""exit_price_exec"":0.0,""raw_pnl"":-1405.0,""execution_pnl"":-1445.0,""slippage_cost"":40.0,""transaction_costs"":47.842351629999996},{""side"":""PE"",""strike"":17000,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":3.35,""exit_price_raw"":0.2,""entry_price_exec"":3.15,""exit_price_exec"":0.4,""raw_pnl"":157.5,""execution_pnl"":137.5,""slippage_cost"":20.0,""transaction_costs"":47.431679785}]",2021-11-22/2021-11-28
2021-11-26,2021-12-02,17292.65,17300,50,2021-11-26 09:30:00,2021-11-26 15:10:00,4147.5,100.00000000000045,185.47340172499997,285.47340172500043,4047.4999999999995,3862.0265982749997,"[{""side"":""CE"",""strike"":17500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":62.75,""exit_price_raw"":20.85,""entry_price_exec"":62.95,""exit_price_exec"":20.650000000000002,""raw_pnl"":-4190.0,""execution_pnl"":-4230.0,""slippage_cost"":40.0,""transaction_costs"":52.919354240000004},{""side"":""PE"",""strike"":17100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":81.6,""exit_price_raw"":204.2,""entry_price_exec"":81.8,""exit_price_exec"":204.0,""raw_pnl"":12260.0,""execution_pnl"":12220.0,""slippage_cost"":40.0,""transaction_costs"":79.69278172},{""side"":""PE"",""strike"":16900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":42.25,""exit_price_raw"":120.7,""entry_price_exec"":42.05,""exit_price_exec"":120.9,""raw_pnl"":-3922.5,""execution_pnl"":-3942.5000000000005,""slippage_cost"":20.000000000000455,""transaction_costs"":52.861265765}]",2021-11-22/2021-11-28
