definition,expiry_choice,strike_choice,gap,wait,risk,time_exit,trades,weeks_completed,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,net_pnl,cost_share,gate
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb120|tol0.004|gapdown|thr0.005,nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_75pct,monday_15_00,102,36,-9723.487990062413,-8515.970846173252,0.0,0.0,-341817.71631099435,-19949.52418065636,-20859.3154713865,0.3461538461538461,34509.03774509804,40706.25,-335103.85,-350045.5676422467,0.0445883198365126,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_50pct,monday_15_00,119,42,-9735.775896202633,-9165.31528015525,0.0,0.0,-403176.194896213,-18724.52968970353,-20271.58993849613,0.35,34755.98697478992,41287.5,-388793.85,-408902.5876405104,0.0517208223342792,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9745.643175843772,-8141.736785546998,0.0,0.0,-355252.55024416203,-18901.88225239409,-24077.398611865985,0.3592233009708738,34665.75833333333,41531.25,-343233.99999999994,-360588.79750621953,0.0505625826876696,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_50pct,expiry_day_15_00,102,37,-9754.590122521246,-8141.736785546998,0.0,0.0,-355533.44918521616,-18861.82936570729,-24071.016440905238,0.3592233009708738,34666.34411764706,41531.25,-343592.74999999994,-360919.834533286,0.0504291331330071,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb120|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_expiry,monday_15_00,102,37,-9804.200066827254,-8406.499480743996,0.0,0.0,-357206.93554938585,-21644.51536301418,-22476.23762668298,0.3592233009708738,34666.34411764706,41531.25,-345414.10000000003,-362755.4024726084,0.0502043850341036,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb60|tol0.002|crack|thr0.004,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_75pct,expiry_day_15_00,119,42,-9806.788683524275,-8461.185485150496,0.0,0.0,-406320.81353887456,-19578.341327685448,-20942.836636484608,0.35,34755.98697478992,41287.5,-391591.7,-411885.12470801966,0.0518229183816197,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
lb120|tol0.004|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_50pct,expiry_day_15_00,103,37,-9809.466528794812,-8141.736785546998,0.0,0.0,-357614.01430335053,-18901.88225239409,-24153.096616205738,0.3557692307692308,34648.48640776699,41531.25,-345382.24999999994,-362950.2615654081,0.0508654152476224,False
