day,expiry,bucket,feature,threshold,side,friction,raw_gross,execution_gross,slippage_cost,transaction_costs,net_pnl,null_seed
2025-12-12,2025-12-16,0,JOINT,0.2,PUT,base,-914.9999999999999,-975.0,60.000000000000114,104.98393193000001,-1079.98393193,101
2025-12-26,2025-12-30,0,JOINT,0.2,CALL,base,-1920.0,-1980.0,59.99999999999994,101.34538667,-2081.34538667,101
2026-01-13,2026-01-13,0,JOINT,0.2,PUT,base,-2418.0,-2470.0,52.0,98.39814506,-2568.39814506,101
2026-01-21,2026-01-27,0,JOINT,0.2,PUT,base,1638.0,1586.000000000001,51.99999999999909,125.46969456499998,1460.5303054350009,101
2026-01-23,2026-01-27,0,JOINT,0.2,PUT,base,5229.249999999998,5177.25,51.99999999999818,133.93314355249998,5043.3168564475,101
2026-02-02,2026-02-03,0,JOINT,0.2,CALL,base,3051.75,2999.7500000000014,51.99999999999898,126.4181890535,2873.3318109465013,101
2026-02-03,2026-02-03,0,JOINT,0.2,PUT,base,-2704.0,-2756.0000000000014,52.000000000001364,105.552094057,-2861.5520940570013,101
2026-02-09,2026-02-10,0,JOINT,0.2,PUT,base,-1231.7499999999995,-1283.7499999999998,52.00000000000034,105.6830851055,-1389.4330851054997,101
2026-02-24,2026-02-24,0,JOINT,0.2,PUT,base,5167.5,5115.500000000001,51.99999999999898,109.81083544,5005.689164560001,101
2026-03-04,2026-03-10,0,JOINT,0.2,PUT,base,-604.4999999999973,-656.4999999999941,51.99999999999682,154.81176704004,-811.311767040034,101
2026-03-05,2026-03-10,0,JOINT,0.2,CALL,base,1878.500000000001,1826.5000000000027,51.99999999999818,155.75456856685,1670.7454314331528,101
2026-03-18,2026-03-24,0,JOINT,0.2,CALL,base,724.7499999999993,672.7500000000016,51.999999999997726,137.206392830045,535.5436071699567,101
2026-03-19,2026-03-24,0,JOINT,0.2,PUT,base,2632.500000000002,2580.5000000000055,51.99999999999636,162.79036228986,2417.709637710145,101
2026-03-24,2026-03-24,0,JOINT,0.2,CALL,base,-48.74999999999977,-100.75000000000045,52.00000000000068,106.68505183990501,-207.43505183990547,101
2026-04-01,2026-04-07,0,JOINT,0.2,CALL,base,-1433.249999999999,-1485.2499999999964,51.99999999999727,165.010134442315,-1650.2601344423115,101
2026-04-02,2026-04-07,0,JOINT,0.2,PUT,base,-2668.250000000002,-2720.249999999998,51.99999999999636,146.619053496545,-2866.869053496543,101
2026-04-23,2026-04-28,0,JOINT,0.2,CALL,base,-708.4999999999993,-760.4999999999984,51.99999999999909,133.3692898829,-893.8692898828984,101
2026-04-24,2026-04-28,0,JOINT,0.2,PUT,base,1976.0000000000005,1924.0000000000018,51.999999999998636,146.09130947825,1777.9086905217519,101
2026-05-04,2026-05-05,0,JOINT,0.2,PUT,base,2577.2500000000005,2525.2500000000005,51.999999999999886,126.634256553525,2398.6157434464753,101
2026-05-12,2026-05-12,0,JOINT,0.2,PUT,base,9168.249999999998,9116.249999999996,52.00000000000091,134.51453500554499,8981.735464994452,101
2026-05-13,2026-05-19,0,JOINT,0.2,PUT,base,-516.7500000000002,-568.7499999999982,51.999999999997954,145.349440064445,-714.0994400644431,101
2026-05-15,2026-05-19,0,JOINT,0.2,PUT,base,1654.2500000000002,1602.2500000000011,51.99999999999909,142.66097085296502,1459.5890291470362,101
2026-05-19,2026-05-19,0,JOINT,0.2,PUT,base,4715.75,4663.75,52.00000000000034,113.766296873105,4549.983703126895,101
2026-05-20,2026-05-26,0,JOINT,0.2,PUT,base,-1937.0,-1988.999999999999,51.99999999999909,139.67851565978,-2128.678515659779,101
2026-05-27,2026-06-02,0,JOINT,0.2,PUT,base,-256.7499999999983,-308.74999999999727,51.99999999999898,128.42703915851502,-437.1770391585123,101
2026-06-18,2026-07-07,0,JOINT,0.2,CALL,base,757.2500000000005,705.2500000000032,51.99999999999727,171.04300179373502,534.2069982062682,101
2021-07-01,2021-07-08,1,JOINT,0.2,CALL,base,-609.9999999999997,-650.0000000000002,40.00000000000057,106.21516869999999,-756.2151687000003,101
2021-07-07,2021-07-15,1,JOINT,0.2,PUT,base,-662.5000000000005,-702.5000000000009,40.000000000000455,107.13085937500001,-809.6308593750009,101
2021-07-19,2021-07-29,1,JOINT,0.2,CALL,base,-995.0,-1034.9999999999998,39.99999999999977,108.71944463,-1143.7194446299998,101
