entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
THU,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,9636.9549400793,8592.246806903,0.9,5.1439490782064246,-23255.4859101945,-9366.2961385734,-23255.4859101945,1.0,23803.714999999997,36573.06250000002,97747.0,1377.4505992070026,96369.549400793,0.0140919987233061,False,stress,2,oos
WED,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,12,12,12,9621.549318038917,7813.26322654175,0.8333333333333334,3.882274266596872,-26635.284280883498,-19368.457297556877,-26635.2842808835,1.0,19317.228125,38467.000000000015,117097.5,1638.9081835329998,115458.591816467,0.0139960988367215,False,stress,2,oos
THU,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,9576.090501019851,8592.246806903,0.9,5.117777000231151,-23255.4859101945,-9366.2961385734,-23255.4859101945,1.0,23803.714999999997,36573.06250000002,97126.25,1365.344989801497,95760.90501019848,0.0140574251533596,False,stress,2,oos
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,9486.6128158665,9323.71436883525,0.9,5.28553584471786,-22136.351577969494,-9092.336567929546,-22136.351577969494,1.0,24145.566250000003,35975.87500000002,96258.5,1392.3718413350025,94866.128158665,0.0144649235271171,False,stress,2,oos
WED,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,9474.497230480583,12619.7232068995,0.75,3.930849229906144,-6454.259478229498,-17403.003238860176,-32337.8986463315,1.0,27184.719791666677,41042.62500000001,115505.0,1811.0332342330055,113693.966765767,0.0156792626659712,False,stress,2,oos
MON,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,9434.423083035546,14242.874269812,0.8181818181818182,3.546478719168128,-29265.218283267503,-20376.89400901275,-29265.2182832675,1.0,26185.14659090909,39645.9375,105449.5,1670.846086608999,103778.653913391,0.0158449882323671,False,stress,2,oos
TUE,09:20,nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,9399.272261994,8024.585201079999,0.8,10.146102387198932,-9055.7367330095,-5530.136507647998,-9055.7367330095,1.0,21906.608750000007,35560.850000000006,95381.0,1388.2773800600023,93992.72261994,0.0145550726041874,False,stress,2,oos
WED,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,12,12,12,9288.773980560583,8002.61077857825,0.8333333333333334,3.047231349371321,-32768.4775599275,-26668.91694252368,-32768.4775599275,1.0,19922.67604166667,39384.31250000002,113158.5,1693.2122332729969,111465.287766727,0.0149631908630195,False,stress,2,oos
WED,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,12,12,12,9239.112810385916,8397.621291533,0.8333333333333334,5.443176380618296,-12626.861753765,-12461.312001815277,-12626.861753765,1.0,26923.27083333333,44026.93749999998,112469.5,1600.1462753689989,110869.35372463096,0.0142273796484291,False,stress,2,oos
FRI,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,10,10,10,9182.9117400806,11201.850592155752,0.8,3.680031479981612,-19471.41746588249,-17366.028852588297,-19471.41746588249,1.0,23909.90875000001,35272.899999999994,93177.5,1348.382599193999,91829.117400806,0.0144711180187706,False,stress,2,oos
WED,10:00,nearest_weekly,delta020,touch,add_short,no_stop,12,12,12,8919.275364085792,8908.031750498,0.8333333333333334,3.814598808004237,-25334.537086494005,-18381.50484088097,-25334.537086494,1.0,18967.23020833333,38467.000000000015,108631.25,1599.9456309704974,107031.3043690295,0.0147282262789988,False,stress,2,oos
MON,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,8879.48027762018,8647.3907029245,0.8181818181818182,5.4630050384351145,-14748.533057581995,-10942.658837785,-14748.533057582,1.0,24108.115909090902,37401.0,99170.5,1496.2169461779995,97674.283053822,0.0150873187709853,False,stress,2,oos
