expiry,entry_date,entry_offset,trigger,adjustment,cell_id,lot,net_pnl,adjustments,brokerage_cost
2022-06-16,2022-06-13,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7810.04852178,0,119.95147822
2022-06-16,2022-06-13,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7810.04852178,0,119.95147822
2022-06-16,2022-06-14,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,-4566.430123179995,2,656.4301231799998
2022-06-16,2022-06-14,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7518.43102277,0,116.56897723
2022-06-16,2022-06-14,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7518.43102277,0,116.56897723
2022-06-23,2022-06-17,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-2712.467207834997,2,734.967207835
2022-06-23,2022-06-17,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,8248.861105705,0,128.638894295
2022-06-23,2022-06-17,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,8248.861105705,0,128.638894295
2022-06-23,2022-06-20,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-435.55028803000005,2,660.55028803
2022-06-23,2022-06-20,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7930.497582685,0,122.002417315
2022-06-23,2022-06-20,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7930.497582685,0,122.002417315
2022-06-23,2022-06-21,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,3011.3622340849997,2,641.1377659149998
2022-06-23,2022-06-21,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7056.1616419,0,113.8383581
2022-06-23,2022-06-21,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7056.1616419,0,113.8383581
2022-06-30,2022-06-24,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-1946.3822017399955,2,686.38220174
2022-06-30,2022-06-24,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7977.47492066,0,122.52507933999999
2022-06-30,2022-06-24,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7977.47492066,0,122.52507933999999
2022-06-30,2022-06-27,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,5272.451111505004,1,435.048888495
2022-06-30,2022-06-27,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7563.38595942,0,116.61404058
2022-06-30,2022-06-27,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7563.38595942,0,116.61404058
2022-06-30,2022-06-28,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,5318.539980825,0,208.96001917499999
2022-06-30,2022-06-28,-2,WING_60,ONE_STRIKE_INSIDE,ID30_02_WING_60_ONE_STRIKE_INSIDE,50,7131.21357263,0,113.78642737
2022-06-30,2022-06-28,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7131.21357263,0,113.78642737
2022-06-30,2022-06-28,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7131.21357263,0,113.78642737
2022-07-07,2022-07-01,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-3010.8669935799962,2,715.86699358
2022-07-07,2022-07-01,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7914.542789995004,0,122.95721000500001
2022-07-07,2022-07-01,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7914.542789995004,0,122.95721000500001
2022-07-07,2022-07-04,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-3233.116010304996,2,685.6160103049999
2022-07-07,2022-07-04,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7555.264485305,0,117.23551469499999
2022-07-07,2022-07-04,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7555.264485305,0,117.23551469499999
2022-07-07,2022-07-05,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,-4673.24823285,2,638.2482328500001
2022-07-07,2022-07-05,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6886.271313045,0,111.228686955
2022-07-07,2022-07-05,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6886.271313045,0,111.228686955
2022-07-14,2022-07-08,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-334.0311999449991,2,646.531199945
2022-07-14,2022-07-08,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7596.82131031,0,118.17868969
2022-07-14,2022-07-08,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7596.82131031,0,118.17868969
2022-07-14,2022-07-11,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,1405.0292871549998,2,637.4707128450002
2022-07-14,2022-07-11,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7186.08000122,0,113.91999878
2022-07-14,2022-07-11,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7186.08000122,0,113.91999878
2022-07-14,2022-07-12,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,1134.9178934399997,2,635.0821065600002
2022-07-14,2022-07-12,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6915.968607505,0,111.531392495
2022-07-14,2022-07-12,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6915.968607505,0,111.531392495
2022-07-21,2022-07-15,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-4409.63361692,2,649.6336169199999
2022-07-21,2022-07-15,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7374.8445244,0,115.15547559999999
2022-07-21,2022-07-15,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7374.8445244,0,115.15547559999999
2022-07-21,2022-07-18,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,2964.36620662,1,415.63379338
2022-07-21,2022-07-18,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,6786.728808005,0,110.771191995
2022-07-21,2022-07-18,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,6786.728808005,0,110.771191995
2022-07-21,2022-07-19,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,1670.9556844350018,1,411.544315565
2022-07-21,2022-07-19,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6496.10192758,0,108.89807242
2022-07-21,2022-07-19,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6496.10192758,0,108.89807242
2022-07-28,2022-07-22,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-3714.7900912099967,2,664.7900912100001
2022-07-28,2022-07-22,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7330.08014222,0,114.91985778
2022-07-28,2022-07-22,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7330.08014222,0,114.91985778
2022-07-28,2022-07-25,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-4146.619215294998,2,659.119215295
2022-07-28,2022-07-25,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7087.37407678,0,112.62592322
2022-07-28,2022-07-25,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7087.37407678,0,112.62592322
2022-07-28,2022-07-26,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,-5377.41963225,2,632.4196322499998
2022-07-28,2022-07-26,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6650.46438451,0,109.53561549
2022-07-28,2022-07-26,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6650.46438451,0,109.53561549
2022-08-04,2022-07-29,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-3615.4407936850002,2,672.940793685
2022-08-04,2022-07-29,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7451.468032465,0,116.03196753499999
2022-08-04,2022-07-29,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7451.468032465,0,116.03196753499999
2022-08-04,2022-08-01,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-1069.6029356499992,2,634.6029356500001
2022-08-04,2022-08-01,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7029.829925395,0,112.670074605
2022-08-04,2022-08-01,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7029.829925395,0,112.670074605
2022-08-04,2022-08-02,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,3517.403383925002,2,635.096616075
2022-08-04,2022-08-02,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6739.24022633,0,110.75977366999999
2022-08-04,2022-08-02,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6739.24022633,0,110.75977366999999
2022-08-11,2022-08-04,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-3060.1940514949947,2,742.6940514949999
2022-08-11,2022-08-04,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7996.62864006,0,123.37135994
2022-08-11,2022-08-04,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7996.62864006,0,123.37135994
2022-08-11,2022-08-05,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-3006.8806353799982,2,671.8806353799998
2022-08-11,2022-08-05,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7809.63952682,0,120.36047318
2022-08-11,2022-08-05,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7809.63952682,0,120.36047318
2022-08-11,2022-08-08,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,3493.141776385,1,414.35822361500004
2022-08-11,2022-08-08,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7308.504321875,0,113.995678125
2022-08-11,2022-08-08,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7308.504321875,0,113.995678125
2022-08-18,2022-08-11,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,1169.64453936,1,425.35546064000005
2022-08-18,2022-08-11,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7679.571777185,0,117.92822281500001
2022-08-18,2022-08-11,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7679.571777185,0,117.92822281500001
2022-08-18,2022-08-12,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-821.1251289449996,2,628.625128945
2022-08-18,2022-08-12,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7219.045272565,0,113.454727435
2022-08-18,2022-08-12,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7219.045272565,0,113.454727435
2022-08-18,2022-08-16,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,740.53752779,0,204.46247221
2022-08-18,2022-08-16,-2,WING_60,ONE_STRIKE_INSIDE,ID30_02_WING_60_ONE_STRIKE_INSIDE,50,6177.34003469,0,107.65996530999999
2022-08-18,2022-08-16,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6177.34003469,0,107.65996530999999
2022-08-18,2022-08-16,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6177.34003469,0,107.65996530999999
2022-08-25,2022-08-19,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-2592.90123005,2,667.9012300499999
2022-08-25,2022-08-19,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7179.190159655,0,113.30984034500001
2022-08-25,2022-08-19,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7179.190159655,0,113.30984034500001
2022-08-25,2022-08-22,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,2919.70550174,2,645.29449826
2022-08-25,2022-08-22,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,6979.830937045,0,112.669062955
2022-08-25,2022-08-22,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,6979.830937045,0,112.669062955
2022-08-25,2022-08-23,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,2251.408150230002,2,633.5918497700001
2022-08-25,2022-08-23,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6475.09378785,0,109.90621214999999
2022-08-25,2022-08-23,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6475.09378785,0,109.90621214999999
2022-09-01,2022-08-25,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-1028.7266392699953,2,698.7266392699999
2022-09-01,2022-08-25,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7539.714039905,0,117.785960095
2022-09-01,2022-08-25,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7539.714039905,0,117.785960095
2022-09-01,2022-08-26,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-2027.7450034549972,2,695.245003455
2022-09-01,2022-08-26,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7386.666873585,0,115.83312641500001
2022-09-01,2022-08-26,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7386.666873585,0,115.83312641500001
2022-09-01,2022-08-29,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,2915.723771845002,2,636.776228155
2022-09-01,2022-08-29,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7349.23386162,0,115.76613837999999
2022-09-01,2022-08-29,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7349.23386162,0,115.76613837999999
2022-09-08,2022-09-02,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-1107.2384440149947,2,659.7384440150001
2022-09-08,2022-09-02,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7856.435605665004,0,121.06439433499999
2022-09-08,2022-09-02,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7856.435605665004,0,121.06439433499999
2022-09-08,2022-09-05,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-2108.6961765300002,2,643.69617653
2022-09-08,2022-09-05,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7543.15862825,0,116.84137175000001
2022-09-08,2022-09-05,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7543.15862825,0,116.84137175000001
2022-09-08,2022-09-06,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,-2827.2926138599964,2,657.29261386
2022-09-08,2022-09-06,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7077.685673,0,112.31432699999999
2022-09-08,2022-09-06,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7077.685673,0,112.31432699999999
2022-09-15,2022-09-09,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,4043.4939366350036,2,659.0060633650002
2022-09-15,2022-09-09,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7493.73595098,0,116.26404902
2022-09-15,2022-09-09,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7493.73595098,0,116.26404902
2022-09-15,2022-09-12,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-4412.884997749998,2,642.8849977500001
2022-09-15,2022-09-12,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7176.707639,0,113.292361
2022-09-15,2022-09-12,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7176.707639,0,113.292361
2022-09-15,2022-09-13,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,-3849.980909389998,2,644.98090939
2022-09-15,2022-09-13,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6645.19259698,0,109.80740302000001
2022-09-15,2022-09-13,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6645.19259698,0,109.80740302000001
2022-09-22,2022-09-16,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-467.0189967250001,2,694.5189967250001
2022-09-22,2022-09-16,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7850.1499612,0,119.85003880000001
2022-09-22,2022-09-16,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7850.1499612,0,119.85003880000001
2022-09-22,2022-09-19,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-3624.5356254549984,2,667.0356254550001
2022-09-22,2022-09-19,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7687.368579275,0,120.13142072500001
2022-09-22,2022-09-19,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7687.368579275,0,120.13142072500001
2022-09-22,2022-09-20,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,4992.54517483,2,642.45482517
2022-09-22,2022-09-20,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7211.62559662,0,113.37440337999999
2022-09-22,2022-09-20,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7211.62559662,0,113.37440337999999
2022-09-29,2022-09-23,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-2439.265784899999,2,714.2657849
2022-09-29,2022-09-23,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7915.388665935,0,122.111334065
2022-09-29,2022-09-23,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7915.388665935,0,122.111334065
2022-09-29,2022-09-26,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-3342.627767494996,2,695.1277674949998
2022-09-29,2022-09-26,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7806.436617315,0,121.063382685
2022-09-29,2022-09-26,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7806.436617315,0,121.063382685
2022-09-29,2022-09-27,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,-28.28013000999988,2,653.2801300099999
2022-09-29,2022-09-27,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7222.894873075,0,114.60512692500001
2022-09-29,2022-09-27,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7222.894873075,0,114.60512692500001
2022-10-06,2022-09-29,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-2621.5335109300036,2,756.53351093
2022-10-06,2022-09-29,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,8169.927040775,0,127.572959225
2022-10-06,2022-09-29,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,8169.927040775,0,127.572959225
2022-10-06,2022-09-30,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,-3085.7290347149956,2,713.229034715
2022-10-06,2022-09-30,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,8167.160347375,0,125.33965262499999
2022-10-06,2022-09-30,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,8167.160347375,0,125.33965262499999
2022-10-06,2022-10-03,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,-2300.556041474996,2,663.0560414749999
2022-10-06,2022-10-03,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7653.998295765,0,118.501704235
2022-10-06,2022-10-03,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7653.998295765,0,118.501704235
2022-10-13,2022-10-07,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-1298.8088301249982,2,666.3088301249999
2022-10-13,2022-10-07,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7719.287459995,0,118.212540005
2022-10-13,2022-10-07,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7719.287459995,0,118.212540005
2022-10-13,2022-10-10,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,2314.82032711,2,655.17967289
2022-10-13,2022-10-10,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7392.882138125,0,114.617861875
2022-10-13,2022-10-10,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7392.882138125,0,114.617861875
2022-10-13,2022-10-11,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,4421.135185495002,2,646.3648145050001
2022-10-13,2022-10-11,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,7137.0709665800005,0,112.92903342
2022-10-13,2022-10-11,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,7137.0709665800005,0,112.92903342
2022-10-20,2022-10-14,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-3210.5767989749984,2,673.076798975
2022-10-20,2022-10-14,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7726.69319293,0,118.30680706999999
2022-10-20,2022-10-14,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7726.69319293,0,118.30680706999999
2022-10-20,2022-10-17,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,1460.537765535,2,656.9622344649999
2022-10-20,2022-10-17,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7432.635002295,0,114.864997705
2022-10-20,2022-10-17,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7432.635002295,0,114.864997705
2022-10-20,2022-10-18,-2,WING_60,RECENTER_BOTH,ID30_02_WING_60_RECENTER_BOTH,50,865.1709997,2,604.8290003
2022-10-20,2022-10-18,-2,RISK_60,RECENTER_BOTH,ID30_02_RISK_60_RECENTER_BOTH,50,6540.06226285,0,109.93773715
2022-10-20,2022-10-18,-2,RISK_60,ONE_STRIKE_INSIDE,ID30_02_RISK_60_ONE_STRIKE_INSIDE,50,6540.06226285,0,109.93773715
2022-10-27,2022-10-20,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-966.9444906299985,2,656.9444906299999
2022-10-27,2022-10-20,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7755.64686019,0,119.35313981
2022-10-27,2022-10-20,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7755.64686019,0,119.35313981
2022-10-27,2022-10-21,-3,WING_60,RECENTER_BOTH,ID30_03_WING_60_RECENTER_BOTH,50,924.7163215950014,2,647.7836784049999
2022-10-27,2022-10-21,-3,RISK_60,RECENTER_BOTH,ID30_03_RISK_60_RECENTER_BOTH,50,7194.089931255,0,113.41006874499999
2022-10-27,2022-10-21,-3,RISK_60,ONE_STRIKE_INSIDE,ID30_03_RISK_60_ONE_STRIKE_INSIDE,50,7194.089931255,0,113.41006874499999
2022-11-03,2022-10-28,-4,WING_60,RECENTER_BOTH,ID30_04_WING_60_RECENTER_BOTH,50,-1356.6862904549955,2,654.1862904550001
2022-11-03,2022-10-28,-4,RISK_60,RECENTER_BOTH,ID30_04_RISK_60_RECENTER_BOTH,50,7437.237525345,0,115.26247465499999
2022-11-03,2022-10-28,-4,RISK_60,ONE_STRIKE_INSIDE,ID30_04_RISK_60_ONE_STRIKE_INSIDE,50,7437.237525345,0,115.26247465499999
