variant_id,entry_date,adjust_date,exit_date,near_expiry,far_expiry,entry_ts,reason,exit_ts,net_pnl,active_legs
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1955.9404873799997,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1955.9404873799997,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1093.0570768049997,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1093.0570768049997,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1093.0570768049997,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1468.223777055001,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1468.223777055001,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 11:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1468.223777055001,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2545.5179056725005,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2545.5179056725005,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2545.5179056725005,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1682.634495097501,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1682.634495097501,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1682.634495097501,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1926.4928502600012,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1926.4928502600012,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1926.4928502600012,6
13:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2676.2993986349993,6
13:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2676.2993986349993,6
13:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2676.2993986349993,6
13:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1700.8659779849993,6
13:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1700.8659779849993,6
13:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1700.8659779849993,6
13:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2263.61602836,6
13:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2263.61602836,6
13:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2263.61602836,6
13:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2824.479783134998,6
13:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2824.479783134998,6
13:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2824.479783134998,6
13:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1961.5963725599977,6
13:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1961.5963725599977,6
13:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1961.5963725599977,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2336.763072809999,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2336.763072809999,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 13:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2336.763072809999,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2152.4294510100012,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2152.4294510100012,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2152.4294510100012,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1289.5460404350017,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1289.5460404350017,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1289.5460404350017,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1533.4043955975017,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1533.4043955975017,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1533.4043955975017,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2444.462910030001,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2444.462910030001,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2444.462910030001,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1469.0294893800012,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1469.0294893800012,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1469.0294893800012,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2031.7795397550021,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2031.7795397550021,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2031.7795397550021,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2442.9600472049997,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2442.9600472049997,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-2442.9600472049997,6
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1580.0766366299995,6
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1580.0766366299995,6
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1580.0766366299995,6
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1955.2433368800007,6
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1955.2433368800007,6
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-17,2025-09-18,2025-09-22,2025-09-23,2025-09-30,2025-09-17 14:00:00,PRE_EXPIRY_EXIT,2025-09-22 15:15:00,-1955.2433368800007,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,597.6500360174946,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,597.6500360174946,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,597.6500360174946,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,1047.8500763174945,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,1047.8500763174945,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,1047.8500763174945,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,578.8917010049931,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,578.8917010049931,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,578.8917010049931,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1105.7252890199982,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1105.7252890199982,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1105.7252890199982,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-505.45856861999823,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-505.45856861999823,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-505.45856861999823,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1105.7252890199982,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1105.7252890199982,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1105.7252890199982,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-34.31511062250729,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-34.31511062250729,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-34.31511062250729,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,622.2266148149927,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,622.2266148149927,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,622.2266148149927,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-353.2068058350037,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-353.2068058350037,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 09:30:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-353.2068058350037,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1814.4437718675,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1814.4437718675,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1814.4437718675,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1345.485396555,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1345.485396555,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1345.485396555,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-2077.0604620424992,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-2077.0604620424992,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-2077.0604620424992,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-510.54078608250825,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-510.54078608250825,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-510.54078608250825,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,146.00093935499171,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,146.00093935499171,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,146.00093935499171,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-829.4324812950044,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-829.4324812950044,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-829.4324812950044,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1305.1591809674983,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1305.1591809674983,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-24,2025-09-25,2025-09-29,2025-09-30,2025-10-07,2025-09-24 10:00:00,PRE_EXPIRY_EXIT,2025-09-29 15:15:00,-1305.1591809674983,6
