entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,week,net_pnl,gross_pnl,cost,capital_proxy,regime,fold,stage
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W18,1929.628306638,2028.0,98.37169336200007,21952.45000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W19,-2288.2290932610003,-2190.5000000000005,97.72909326099987,20677.799999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W20,1692.8339296045,1790.75,97.9160703954999,29294.20000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W21,1141.3949693895,1238.25,96.85503061050008,27795.299999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W23,1167.3450381055,1264.25,96.90496189450003,19883.5,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W12,2281.159984304,2379.0,97.84001569600014,28444.649999999998,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W14,3532.0450498509995,3633.5,101.45495014900008,29589.95000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W15,2033.428581502,2132.0,98.57141849799996,24950.25,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W16,1897.190720743,1995.5,98.30927925700009,29561.350000000013,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W17,1790.1466872895,1888.25,98.10331271049996,28802.14999999999,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W18,1929.628306638,2028.0,98.37169336200007,21952.45000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W19,859.187972103,955.5,96.312027897,20677.799999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W20,1692.8339296045,1790.75,97.9160703954999,29294.20000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W21,1141.3949693895,1238.25,96.85503061050008,27795.299999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W23,1167.3450381055,1264.25,96.90496189450003,19883.5,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W12,2281.159984304,2379.0,97.84001569600014,28444.649999999998,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W14,3532.0450498509995,3633.5,101.45495014900008,29589.95000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W15,2033.428581502,2132.0,98.57141849799996,24950.25,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W16,1897.190720743,1995.5,98.30927925700009,29561.350000000013,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W17,1790.1466872895,1888.25,98.10331271049996,28802.14999999999,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W18,1929.628306638,2028.0,98.37169336200007,21952.45000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W19,-2288.2290932610003,-2190.5000000000005,97.72909326099987,20677.799999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W20,1692.8339296045,1790.75,97.9160703954999,29294.20000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W21,1141.3949693895,1238.25,96.85503061050008,27795.299999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,touch,protective_next_strike,stop_2x_credit,2026-W23,1167.3450381055,1264.25,96.90496189450003,19883.5,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W12,2281.159984304,2379.0,97.84001569600014,28444.649999999998,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W14,11718.3595132705,11859.25,140.89048672950048,36987.43750000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W15,2033.428581502,2132.0,98.57141849799996,24950.25,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W16,1897.190720743,1995.5,98.30927925700009,29561.350000000013,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W17,1790.1466872895,1888.25,98.10331271049996,28802.14999999999,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W18,1929.628306638,2028.0,98.37169336200007,21952.45000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W19,859.187972103,955.5,96.312027897,20677.799999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W20,1692.8339296045,1790.75,97.9160703954999,29294.20000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W21,1141.3949693895,1238.25,96.85503061050008,27795.299999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,2026-W23,1167.3450381055,1264.25,96.90496189450003,19883.5,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W12,2281.159984304,2379.0,97.84001569600014,28444.649999999998,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W14,11718.3595132705,11859.25,140.89048672950048,36987.43750000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W15,2033.428581502,2132.0,98.57141849799996,24950.25,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W16,1897.190720743,1995.5,98.30927925700009,29561.350000000013,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W17,1790.1466872895,1888.25,98.10331271049996,28802.14999999999,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W18,1929.628306638,2028.0,98.37169336200007,21952.45000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W19,-2288.2290932610003,-2190.5000000000005,97.72909326099987,20677.799999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W20,1692.8339296045,1790.75,97.9160703954999,29294.20000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W21,1141.3949693895,1238.25,96.85503061050008,27795.299999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,stop_2x_credit,2026-W23,1167.3450381055,1264.25,96.90496189450003,19883.5,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W12,2281.159984304,2379.0,97.84001569600014,28444.649999999998,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W14,-3665.100973375501,-3513.2500000000005,151.85097337549996,36987.43750000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W15,2033.428581502,2132.0,98.57141849799996,24950.25,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W16,1897.190720743,1995.5,98.30927925700009,29561.350000000013,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W17,1790.1466872895,1888.25,98.10331271049996,28802.14999999999,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W18,1929.628306638,2028.0,98.37169336200007,21952.45000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W19,859.187972103,955.5,96.312027897,20677.799999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W20,1692.8339296045,1790.75,97.9160703954999,29294.20000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W21,1141.3949693895,1238.25,96.85503061050008,27795.299999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,no_stop,2026-W23,1167.3450381055,1264.25,96.90496189450003,19883.5,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W12,2281.159984304,2379.0,97.84001569600014,28444.649999999998,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W14,-3665.100973375501,-3513.2500000000005,151.85097337549996,36987.43750000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W15,2033.428581502,2132.0,98.57141849799996,24950.25,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W16,1897.190720743,1995.5,98.30927925700009,29561.350000000013,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W17,1790.1466872895,1888.25,98.10331271049996,28802.14999999999,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W18,1929.628306638,2028.0,98.37169336200007,21952.45000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W19,-2288.2290932610003,-2190.5000000000005,97.72909326099987,20677.799999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W20,1692.8339296045,1790.75,97.9160703954999,29294.20000000002,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W21,1141.3949693895,1238.25,96.85503061050008,27795.299999999985,base,2,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,protective_next_strike,stop_2x_credit,2026-W23,1167.3450381055,1264.25,96.90496189450003,19883.5,base,2,oos
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W44,5867.078545465,5970.0,102.9214545349996,15123.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W45,4612.605553802499,4713.749999999999,101.14444619749976,14350.500000000013,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W46,7353.7296294775,7458.75,105.02037052250034,18410.249999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W47,7278.8357195275,7383.75,104.91428047249974,18439.49999999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W48,4155.7527031075,4256.25,100.49729689250034,13523.999999999978,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W49,3728.8643878975,3828.75,99.88561210250008,12622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W50,5279.1613523575,5381.25,102.08864764250028,13353.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2025-W51,9650.57169158,9782.5,131.92830841999967,16866.68750000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W01,7702.031871774201,7831.200000000001,129.1681282257996,11199.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W02,-36761.3557704084,-36605.4,155.9557704084,11786.124999999976,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W04,9794.2818037215,9902.75,108.46819627849982,20958.60000000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W05,16734.747335118504,16896.750000000004,162.0026648815001,23031.124999999996,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W06,5656.393278984,5759.0,102.60672101599994,13823.54999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W07,-24595.5106269265,-24443.25,152.26062692650157,18622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W08,-76449.99157322051,-76248.25000000001,201.74157322049723,19517.874999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W09,-55737.69430937401,-55555.500000000015,182.19430937399736,17315.18749999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W10,20155.277471421,20319.0,163.72252857900094,27734.6875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,2026-W11,14905.702147459,15021.5,115.79785254099988,27127.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W44,5867.078545465,5970.0,102.9214545349996,15123.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W45,4612.605553802499,4713.749999999999,101.14444619749976,14350.500000000013,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W46,7353.7296294775,7458.75,105.02037052250034,18410.249999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W47,7278.8357195275,7383.75,104.91428047249974,18439.49999999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W48,4155.7527031075,4256.25,100.49729689250034,13523.999999999978,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W49,3728.8643878975,3828.75,99.88561210250008,12622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W50,5279.1613523575,5381.25,102.08864764250028,13353.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2025-W51,9650.57169158,9782.5,131.92830841999967,16866.68750000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W01,-6471.015730270299,-6335.549999999999,135.4657302702999,11199.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W02,-5692.4944838039,-5590.65,101.8444838039004,9428.89999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W04,9794.2818037215,9902.75,108.46819627849982,20958.60000000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W05,16734.747335118504,16896.750000000004,162.0026648815001,23031.124999999996,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W06,5656.393278984,5759.0,102.60672101599994,13823.54999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W07,-27186.927363595,-27033.5,153.42736359500122,18622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W08,-14642.914098526,-14469.0,173.9140985260001,19517.874999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W09,-11608.826116067996,-11446.499999999996,162.32611606799946,17315.18749999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W10,-19177.6814538975,-18996.25,181.4314538975013,27734.6875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,2026-W11,14905.702147459,15021.5,115.79785254099988,27127.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W44,5867.078545465,5970.0,102.9214545349996,15123.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W45,4612.605553802499,4713.749999999999,101.14444619749976,14350.500000000013,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W46,7353.7296294775,7458.75,105.02037052250034,18410.249999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W47,7278.8357195275,7383.75,104.91428047249974,18439.49999999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W48,4155.7527031075,4256.25,100.49729689250034,13523.999999999978,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W49,3728.8643878975,3828.75,99.88561210250008,12622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W50,5279.1613523575,5381.25,102.08864764250028,13353.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2025-W51,2595.6719544494986,2746.249999999998,150.57804555050006,16866.68750000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W01,-1473.6721094369,-1326.65,147.02210943689988,11199.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W02,-8526.0272427734,-8336.9,189.1272427734002,11786.124999999976,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W04,9794.2818037215,9902.75,108.46819627849982,20958.60000000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W05,-10295.064360403,-10127.000000000002,168.06436040299923,23031.124999999996,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W06,5656.393278984,5759.0,102.60672101599994,13823.54999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W07,-3555.303539531999,-3373.499999999999,181.80353953199983,18622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W08,-16155.605329270007,-15905.500000000007,250.10532926999983,19517.874999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W09,-13196.293477631008,-12974.000000000007,222.2934776309994,17315.18749999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W10,-12617.7375253385,-12450.75,166.98752533849984,27734.6875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,2026-W11,14905.702147459,15021.5,115.79785254099988,27127.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W44,5867.078545465,5970.0,102.9214545349996,15123.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W45,4612.605553802499,4713.749999999999,101.14444619749976,14350.500000000013,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W46,7353.7296294775,7458.75,105.02037052250034,18410.249999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W47,7278.8357195275,7383.75,104.91428047249974,18439.49999999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W48,4155.7527031075,4256.25,100.49729689250034,13523.999999999978,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W49,3728.8643878975,3828.75,99.88561210250008,12622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W50,5279.1613523575,5381.25,102.08864764250028,13353.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2025-W51,2595.6719544494986,2746.249999999998,150.57804555050006,16866.68750000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W01,-1473.6721094369,-1326.65,147.02210943689988,11199.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W02,-5692.4944838039,-5590.65,101.8444838039004,9428.89999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W04,9794.2818037215,9902.75,108.46819627849982,20958.60000000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W05,-10295.064360403,-10127.000000000002,168.06436040299923,23031.124999999996,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W06,5656.393278984,5759.0,102.60672101599994,13823.54999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W07,-3555.303539531999,-3373.499999999999,181.80353953199983,18622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W08,-14663.601624767,-14469.0,194.60162476699952,19517.874999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W09,-11630.133835050998,-11446.499999999998,183.63383505099955,17315.18749999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W10,-12617.7375253385,-12450.75,166.98752533849984,27734.6875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,2026-W11,14905.702147459,15021.5,115.79785254099988,27127.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W44,10606.689389254998,10739.999999999998,133.3106107450003,18904.6875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W45,4612.605553802499,4713.749999999999,101.14444619749976,14350.500000000013,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W46,7353.7296294775,7458.75,105.02037052250034,18410.249999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W47,7278.8357195275,7383.75,104.91428047249974,18439.49999999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W48,6210.41687519,6337.5,127.0831248100003,16904.99999999997,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W49,3728.8643878975,3828.75,99.88561210250008,12622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W50,5442.7542982025,5568.75,125.99570179750026,16692.1875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W51,8608.7974041755,8739.25,130.45259582449944,16866.68750000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W01,6167.605444718601,6294.6,126.9945552813997,11199.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W02,-38066.0076817374,-37911.9,154.1076817373978,11786.124999999976,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W04,24806.602601795,24960.0,153.39739820500108,26198.25000000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W05,13671.0871254305,13828.75,157.66287456949976,23031.124999999996,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W06,5656.393278984,5759.0,102.60672101599994,13823.54999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W07,-26928.955214602,-26780.0,148.9552146019996,18622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W08,-76449.99157322051,-76248.25000000001,201.74157322049723,19517.874999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W09,-57318.19611746052,-57138.250000000015,179.94611746050214,17315.18749999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W10,25506.9150105065,25678.25,171.33498949350178,27734.6875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W11,14905.702147459,15021.5,115.79785254099988,27127.75,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W44,10606.689389254998,10739.999999999998,133.3106107450003,18904.6875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W45,4612.605553802499,4713.749999999999,101.14444619749976,14350.500000000013,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W46,7353.7296294775,7458.75,105.02037052250034,18410.249999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W47,7278.8357195275,7383.75,104.91428047249974,18439.49999999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W48,6210.41687519,6337.5,127.0831248100003,16904.99999999997,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W49,3728.8643878975,3828.75,99.88561210250008,12622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W50,5442.7542982025,5568.75,125.99570179750026,16692.1875,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W51,8608.7974041755,8739.25,130.45259582449944,16866.68750000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W01,-5986.2949765804,-5853.9,132.3949765804,11199.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W02,-5756.401345073899,-5616.65,139.75134507389976,11786.124999999976,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W04,24806.602601795,24960.0,153.39739820500108,26198.25000000001,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W05,13671.0871254305,13828.75,157.66287456949976,23031.124999999996,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W06,5656.393278984,5759.0,102.60672101599994,13823.54999999998,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W07,-29520.3719512705,-29370.25,150.12195127049927,18622.5,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W08,-14642.914098526,-14469.0,173.9140985260001,19517.874999999975,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W09,-13189.327924154495,-13029.249999999996,160.07792415450058,17315.18749999999,base,2,train
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W10,-19522.608686008,-19331.0,191.6086860079995,27734.6875,base,2,train
