entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
FRI,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,11,11,11,6668.614018378499,2495.36494439,1.0,inf,0.0,1208.24160531375,1134.9074522105,1.0,24821.003409090918,34838.04999999999,74571.25,1216.4957978365012,73354.75420216349,0.0163132011041319,False,base,1,oos
WED,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,11,11,12,6628.973978147818,2738.7590704235,1.0,inf,0.0,1735.48653237,1673.3636727465002,0.9166666666666666,27044.7125,36890.10000000001,74158.5,1239.7862403740007,72918.713759626,0.0167180598363505,False,base,1,oos
WED,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,11,11,12,6501.92158091451,2550.5428333575005,1.0,inf,0.0,1343.248872751,1239.3918520745,0.9166666666666666,25940.923863636363,36193.29999999998,72711.6,1190.4626099403993,71521.13739005962,0.0163723891365394,False,base,1,oos
WED,10:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,6457.761175476752,7079.200747664,0.5833333333333334,1.8660513787682815,-57795.25732049599,-25367.934926221194,-27368.718407575,1.0,20773.74270833333,38467.000000000015,79332.5,1839.365894278999,77493.13410572101,0.0231855279271294,False,base,1,oos
THU,11:00,nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,6410.917750362548,8933.3376806255,0.7272727272727273,1.7819445053020757,-74573.172890708,-37286.586445354,-42254.48724791349,1.0,17691.81818181818,25729.437499999975,72195.50000000001,1675.404746012001,70520.09525398802,0.0232064982722191,False,base,1,oos
THU,10:00,nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,6404.996002209093,9144.288860318,0.7272727272727273,1.7743368899611742,-75981.67769050099,-37990.838845250495,-43364.41499337249,1.0,18245.440909090903,26992.874999999975,72137.0,1682.0439756999986,70454.95602430002,0.0233173541414253,False,base,1,oos
FRI,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,11,11,11,6393.2929962016815,9481.098302994,0.6363636363636364,1.7813040247605585,-90011.34094985749,-26294.12468606849,-30942.00069164649,1.0,25300.363636363643,39959.56249999999,72055.75,1729.5270417815073,70326.2229582185,0.0240026235488702,False,base,1,oos
WED,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,11,11,12,6390.457268090773,2644.659513528,1.0,inf,0.0,1735.48653237,1673.3636727465002,0.9166666666666666,26009.1,36890.10000000001,71483.75,1188.7200510015032,70295.0299489985,0.0166292346302691,False,base,1,oos
MON,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,10,10,10,6347.22641695165,3733.46914060525,1.0,inf,0.0,1541.5412722107,1135.5472280355002,1.0,25325.8525,33465.25,64606.75,1134.485830483499,63472.2641695165,0.0175598653466317,False,base,1,oos
THU,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,11,11,11,6315.513714893774,8825.851362594,0.7272727272727273,1.7943662089058747,-74339.50389166399,-37169.751945832,-40206.63810351399,1.0,18245.440909090903,26992.874999999975,71152.25,1681.5991361684964,69470.65086383151,0.0236338153209279,False,base,1,oos
MON,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,10,10,10,6253.9607514221,2592.716808896,1.0,inf,0.0,1411.4908988425498,1291.3265607315,1.0,24486.3775,33840.95000000002,63654.5,1114.8924857790014,62539.607514221,0.017514747359244,False,base,1,oos
THU,10:00,nearest_weekly,sigma1,touch,add_short,no_stop,11,11,11,6189.224940221364,9011.2273469735,0.7272727272727273,2.064882530050787,-59095.106927465,-29547.5534637325,-32497.182794842,1.0,16968.97386363636,25035.562500000025,69667.0,1585.525657565001,68081.474342435,0.0227586326031693,False,base,1,oos
THU,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,11,11,11,6151.789515782457,8498.4537101825,0.7272727272727273,1.7872435665488586,-72236.48290026799,-36118.241450134,-39096.710358055,1.0,17691.81818181818,25729.437499999975,69342.0,1672.3153263930026,67669.68467360701,0.0241169179774595,False,base,1,oos
THU,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,11,11,11,6059.589015204092,2627.50208101,1.0,inf,0.0,1516.8738450412502,1443.860490663,1.0,25440.364772727276,36987.43750000002,67892.5,1237.0208327550013,66655.47916724501,0.0182202869647604,False,base,1,oos
TUE,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,10,10,10,6053.035034245351,2266.5527179907504,1.0,inf,0.0,1458.6139907597249,1053.813487473,1.0,28212.145000000008,39831.35000000001,61610.25,1079.8996575464998,60530.3503424535,0.0175279220186008,False,base,1,oos
FRI,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,11,11,11,6032.211216656092,2342.8370564295,1.0,inf,0.0,1344.4719655082502,1223.1731026770003,1.0,24885.501136363637,34968.04999999999,67561.0,1206.676616782998,66354.32338321701,0.0178605499738458,False,base,1,oos
TUE,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,10,10,10,6013.688880747401,2459.664010589,1.0,inf,0.0,1750.2152290618,1528.2309915400003,1.0,28257.72625,40115.39999999999,61217.0,1080.1111925259995,60136.88880747401,0.0176439745908162,False,base,1,oos
TUE,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,10,10,10,6013.688880747401,2459.664010589,1.0,inf,0.0,1750.2152290618,1528.2309915400003,1.0,28257.72625,40115.39999999999,61217.0,1080.1111925259995,60136.88880747401,0.0176439745908162,False,base,1,oos
MON,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,10,10,10,5886.41100203905,2998.3897575835,1.0,inf,0.0,1502.633979396375,1203.70068609,1.0,24793.3725,33903.35000000001,59965.75,1101.6399796095,58864.1100203905,0.0183711531934395,False,base,1,oos
